@relation MINE-Indicator-2006TO2013-0808_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
633,'0808N: GDP per capita  (current US$) - WDI','0299: Net transfers on external debt; total  (NTR; current US$) - WDI',0.23836,0.220718,0.06516,0.23514,6,0.132824,cluster0
634,'0808N: GDP per capita  (current US$) - WDI','0217: Average grace period on new external debt commitments; official  (years) - WDI',0.23807,0.184512,0.02766,0.23807,5.954197,-0.231426,cluster2
635,'0808N: GDP per capita  (current US$) - WDI','0804: GDP  (constant LCU) - WDI',0.23728,0.235014,0.08225,0.23728,6.321928,-0.047602,cluster0
636,'0808N: GDP per capita  (current US$) - WDI','0774: Adjusted savings: natural resources depletion  (\% of GNI) - WDI',0.23675,0.218409,0.02965,0.23675,6.357552,-0.135428,cluster1
637,'0808N: GDP per capita  (current US$) - WDI','1368: Merchandise imports from low- and middle-income economies in South Asia  (\% of total merchandise imports) - WDI',0.23662,0.204838,0.02925,0.23662,6.392317,-0.178275,cluster1
638,'0808N: GDP per capita  (current US$) - WDI','1152: Employment to population ratio; 15+; male (\%)  (modeled ILO estimate) - WDI',0.23634,0.219094,0.03567,0.23436,6.392317,-0.131325,cluster1
639,'0808N: GDP per capita  (current US$) - WDI','0277: PPG; bonds  (NFL; current US$) - WDI',0.23583,0.213506,0.02013,0.23583,5.954197,0.149412,cluster2
640,'0808N: GDP per capita  (current US$) - WDI','0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI',0.23566,0.126785,0.06228,0.23323,6.169925,0.329962,cluster1
641,'0808N: GDP per capita  (current US$) - WDI','0132: PPG; other private creditors  (AMT; current US$) - WDI',0.23539,0.227934,0.02402,0.23539,5.954197,0.086346,cluster2
642,'0808N: GDP per capita  (current US$) - WDI','0587: Total tax rate  (\% of commercial profits) - WDI',0.2349,0.203601,0.08788,0.23219,6.392317,-0.176916,cluster1
643,'0808N: GDP per capita  (current US$) - WDI','0223: Average interest on new external debt commitments; official  (\%) - WDI',0.23481,0.200979,0.08807,0.23481,5.954197,0.183933,cluster2
644,'0808N: GDP per capita  (current US$) - WDI','0360: Electricity production from hydroelectric sources  (\% of total) - WDI',0.23477,0.205617,0.01851,0.23232,6.209454,-0.170742,cluster1
645,'0808N: GDP per capita  (current US$) - WDI','0128: PPG; bonds  (AMT; current US$) - WDI',0.23409,0.216744,0.03529,0.23409,5.954197,0.131706,cluster2
646,'0808N: GDP per capita  (current US$) - WDI','0663: General government final consumption expenditure  (annual \% growth) - WDI',0.23404,0.229758,0.02673,0.23404,6.247928,-0.065434,cluster1
647,'0808N: GDP per capita  (current US$) - WDI','1372: Merchandise imports from low- and middle-income economies within region  (\% of total merchandise imports) - WDI',0.23355,0.135501,0.01512,0.23355,6.044394,-0.313128,cluster1
648,'0808N: GDP per capita  (current US$) - WDI','0673: Household final consumption expenditure  (current LCU) - WDI',0.23329,0.229698,0.06867,0.23046,6.247928,-0.059937,cluster1
649,'0808N: GDP per capita  (current US$) - WDI','1206: Labor force participation rate for ages 15-24; total (\%)  (modeled ILO estimate) - WDI',0.23263,0.230791,0.03846,0.23263,6.247928,0.042886,cluster1
650,'0808N: GDP per capita  (current US$) - WDI','0260: Net flows on external debt; total  (NFL; current US$) - WDI',0.23212,0.21162,0.02588,0.22813,6,0.143179,cluster1
651,'0808N: GDP per capita  (current US$) - WDI','1214: Labor force participation rate; male (\% of male population ages 15+)  (national estimate) - WDI',0.23212,0.231751,0.03278,0.22826,5.954197,-0.019205,cluster2
652,'0808N: GDP per capita  (current US$) - WDI','0420: CO2 emissions from electricity and heat production; total  (\% of total fuel combustion) - WDI',0.23178,0.218763,0.04197,0.22883,6.209454,0.114093,cluster1
653,'0808N: GDP per capita  (current US$) - WDI','0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI',0.23116,0.214763,0.038,0.23116,5.954197,0.12805,cluster2
654,'0808N: GDP per capita  (current US$) - WDI','0238: PPG; multilateral concessional  (INT; current US$) - WDI',0.23091,0.230905,0.06815,0.23091,5.954197,-0.002188,cluster2
655,'0808N: GDP per capita  (current US$) - WDI','0198: IBRD loans and IDA credits  (DOD; current US$) - WDI',0.2307,0.230631,0.09051,0.22691,6,0.008285,cluster0
656,'0808N: GDP per capita  (current US$) - WDI','0264: Net flows on external debt; short-term  (NFL; current US$) - WDI',0.23062,0.21669,0.07564,0.22738,6,0.118027,cluster1
657,'0808N: GDP per capita  (current US$) - WDI','0695: Gross national expenditure  (constant LCU) - WDI',0.23028,0.226802,0.06434,0.23028,6.129283,-0.058976,cluster1
658,'0808N: GDP per capita  (current US$) - WDI','0579: Start-up procedures to register a business  (number) - WDI',0.23027,0.127567,0.03708,0.22796,6.392317,-0.320474,cluster1
659,'0808N: GDP per capita  (current US$) - WDI','1104: Health expenditure; total  (\% of GDP) - WDI',0.23023,0.149386,0.06162,0.23023,6.426265,0.284331,cluster1
660,'0808N: GDP per capita  (current US$) - WDI','0060: ICT service exports  (\% of service exports; BoP) - WDI',0.22997,0.19583,0.05192,0.22698,6.247928,0.184769,cluster1
661,'0808N: GDP per capita  (current US$) - WDI','0484: Deposit interest rate  (\%) - WDI',0.22947,0.138337,0.0537,0.22947,6.087463,-0.301882,cluster1
662,'0808N: GDP per capita  (current US$) - WDI','0432: Population in largest city - WDI',0.2287,0.22608,0.06668,0.2287,6.087463,0.051187,cluster1
663,'0808N: GDP per capita  (current US$) - WDI','0306: PPG; multilateral concessional  (NTR; current US$) - WDI',0.22809,0.227344,0.03979,0.22809,5.954197,-0.027318,cluster2
664,'0808N: GDP per capita  (current US$) - WDI','0678: Household final consumption expenditure per capita growth  (annual \%) - WDI',0.22799,0.208937,0.07525,0.22799,6.209454,-0.138033,cluster1
665,'0808N: GDP per capita  (current US$) - WDI','0089: Net bilateral aid flows from DAC donors; Canada  (current US$) - WDI',0.22767,0.224701,0.0148,0.22483,6.169925,-0.054488,cluster1
666,'0808N: GDP per capita  (current US$) - WDI','0803: GDP growth  (annual \%) - WDI',0.22578,0.211772,0.06941,0.22578,6.459432,-0.118357,cluster1
667,'0808N: GDP per capita  (current US$) - WDI','0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI',0.22539,0.225332,0.0459,0.22539,6.209454,0.00763,cluster1
668,'0808N: GDP per capita  (current US$) - WDI','0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (\% of total fuel combustion) - WDI',0.22535,0.212382,0.03126,0.22221,6.209454,-0.113877,cluster1
669,'0808N: GDP per capita  (current US$) - WDI','0358: Electricity production from coal sources  (\% of total) - WDI',0.2251,0.225002,0.02425,0.22258,6.209454,-0.009907,cluster1
670,'0808N: GDP per capita  (current US$) - WDI','0143: Commitments; IDA  (COM; current US$) - WDI',0.22504,0.215671,0.0289,0.22504,5.954197,-0.096793,cluster2
671,'0808N: GDP per capita  (current US$) - WDI','0440: Capture fisheries production  (metric tons) - WDI',0.22483,0.224659,0.06378,0.22483,6.459432,-0.013065,cluster1
672,'0808N: GDP per capita  (current US$) - WDI','0054: Reserves and related items  (BoP; current US$) - WDI',0.22397,0.222897,0.05812,0.22163,6.247928,0.032757,cluster1
673,'0808N: GDP per capita  (current US$) - WDI','0688: Final consumption expenditure  (current LCU) - WDI',0.22196,0.218586,0.08356,0.21981,6.247928,-0.058082,cluster1
674,'0808N: GDP per capita  (current US$) - WDI','0999: Proportion of seats held by women in national parliaments  (\%) - WDI',0.22192,0.151061,0.028,0.2192,6.426265,0.266194,cluster1
675,'0808N: GDP per capita  (current US$) - WDI','0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI',0.22189,0.219123,0.01868,0.21879,6.209454,-0.052602,cluster1
676,'0808N: GDP per capita  (current US$) - WDI','0098: Net bilateral aid flows from DAC donors; United Kingdom  (current US$) - WDI',0.22181,0.217281,0.0207,0.22181,6.129283,-0.067295,cluster1
677,'0808N: GDP per capita  (current US$) - WDI','0738: Manufacturing; value added  (current LCU) - WDI',0.22163,0.219172,0.06039,0.21863,6.247928,-0.049574,cluster1
678,'0808N: GDP per capita  (current US$) - WDI','0181: Total change in external debt stocks  (current US$) - WDI',0.22161,0.202927,0.02525,0.21815,6,0.136687,cluster1
679,'0808N: GDP per capita  (current US$) - WDI','0280: PNG; bonds  (NFL; current US$) - WDI',0.22146,0.183614,0.04043,0.22146,5.954197,0.194541,cluster2
680,'0808N: GDP per capita  (current US$) - WDI','0845: Net taxes on products  (current LCU) - WDI',0.22102,0.220471,0.04046,0.21765,6.169925,-0.02344,cluster1
681,'0808N: GDP per capita  (current US$) - WDI','0246: Interest arrears; long-term DOD  (US$) - WDI',0.22064,0.213664,0.03872,0.22064,5.954197,-0.08352,cluster2
682,'0808N: GDP per capita  (current US$) - WDI','0147: Currency composition of PPG debt; Euro  (\%) - WDI',0.22015,0.181506,0.07738,0.22015,5.954197,0.196581,cluster2
683,'0808N: GDP per capita  (current US$) - WDI','1328: Import volume index  (2000 = 100) - WDI',0.22003,0.191839,0.06364,0.22003,6.285402,-0.167902,cluster1
684,'0808N: GDP per capita  (current US$) - WDI','0788: Exports as a capacity to import  (constant LCU) - WDI',0.21851,0.21431,0.05093,0.21851,6.129283,-0.06481,cluster1
685,'0808N: GDP per capita  (current US$) - WDI','0675: Household final consumption expenditure  (annual \% growth) - WDI',0.21833,0.203032,0.03764,0.216,6.285402,-0.123687,cluster1
686,'0808N: GDP per capita  (current US$) - WDI','0453: Bank nonperforming loans to total gross loans  (\%) - WDI',0.21816,0.144785,0.02109,0.21816,6.044394,-0.270878,cluster1
687,'0808N: GDP per capita  (current US$) - WDI','0656: Military expenditure  (current LCU) - WDI',0.21752,0.214933,0.07125,0.21402,6.129283,-0.050862,cluster1
688,'0808N: GDP per capita  (current US$) - WDI','0709: Gross fixed capital formation  (constant LCU) - WDI',0.21744,0.214009,0.06031,0.21434,6.129283,-0.058574,cluster1
689,'0808N: GDP per capita  (current US$) - WDI','0669: Household final consumption expenditure; etc.  (annual \% growth) - WDI',0.21739,0.206761,0.04625,0.21475,6.247928,-0.103098,cluster1
690,'0808N: GDP per capita  (current US$) - WDI','1153: Employment to population ratio; 15+; total (\%)  (national estimate) - WDI',0.21724,0.153,0.02267,0.21724,5.954197,0.253455,cluster2
691,'0808N: GDP per capita  (current US$) - WDI','1102: Health expenditure; public  (\% of government expenditure) - WDI',0.21687,0.114604,0.04098,0.21687,6.357552,0.31979,cluster1
692,'0808N: GDP per capita  (current US$) - WDI','0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI',0.21649,0.211491,0.07513,0.21649,5.954197,0.070706,cluster2
693,'0808N: GDP per capita  (current US$) - WDI','0665: General government final consumption expenditure  (\% of GDP) - WDI',0.21645,0.199787,0.03352,0.2142,6.392317,0.129085,cluster1
694,'0808N: GDP per capita  (current US$) - WDI','1389: Merchandise exports to high-income economies  (\% of total merchandise exports) - WDI',0.21484,0.08976,0.02795,0.21281,6.426265,0.353666,cluster1
695,'0808N: GDP per capita  (current US$) - WDI','0130: PNG; bonds  (AMT; current US$) - WDI',0.2147,0.181671,0.08732,0.2147,5.954197,0.181739,cluster2
696,'0808N: GDP per capita  (current US$) - WDI','0682: Final consumption expenditure; etc.  (current LCU) - WDI',0.2145,0.211152,0.07806,0.21185,6.247928,-0.057862,cluster1
697,'0808N: GDP per capita  (current US$) - WDI','1216: Labor force participation rate; total (\% of total population ages 15+)  (national estimate) - WDI',0.21446,0.175036,0.02259,0.21131,6.044394,0.198555,cluster1
698,'0808N: GDP per capita  (current US$) - WDI','1265: Refugee population by country or territory of asylum - WDI',0.21446,0.206752,0.06783,0.21446,6.321928,-0.087794,cluster1
699,'0808N: GDP per capita  (current US$) - WDI','0335: Public and publicly guaranteed debt service  (\% of GNI) - WDI',0.21437,0.201255,0.0198,0.21437,6,0.114522,cluster1
700,'0808N: GDP per capita  (current US$) - WDI','0187: External debt stocks; public and publicly guaranteed (PPG)  (DOD; current US$) - WDI',0.21411,0.203683,0.04166,0.21411,5.954197,0.102111,cluster2
701,'0808N: GDP per capita  (current US$) - WDI','0777: Adjusted savings: net national savings  (\% of GNI) - WDI',0.21391,0.211411,0.07717,0.21391,6.285402,0.04999,cluster1
702,'0808N: GDP per capita  (current US$) - WDI','0439: Aquaculture production  (metric tons) - WDI',0.21374,0.209083,0.02541,0.21374,6.392317,-0.068239,cluster1
703,'0808N: GDP per capita  (current US$) - WDI','1255: Unemployment; female (\% of female labor force)  (modeled ILO estimate) - WDI',0.21372,0.171288,0.07413,0.21133,6.392317,-0.205991,cluster1
704,'0808N: GDP per capita  (current US$) - WDI','0086: Net bilateral aid flows from DAC donors; Australia  (current US$) - WDI',0.21317,0.212389,0.0253,0.21317,5.954197,-0.027938,cluster2
705,'0808N: GDP per capita  (current US$) - WDI','0237: PPG; multilateral  (INT; current US$) - WDI',0.21301,0.205612,0.03918,0.21301,5.954197,0.086014,cluster2
706,'0808N: GDP per capita  (current US$) - WDI','1370: Merchandise imports by the reporting economy; residual  (\% of total merchandise imports) - WDI',0.21191,0.165374,0.02877,0.20989,6.426265,-0.215723,cluster1
707,'0808N: GDP per capita  (current US$) - WDI','0159: IMF purchases  (DIS; current US$) - WDI',0.21154,0.209474,0.03464,0.21154,5.954197,0.045448,cluster2
708,'0808N: GDP per capita  (current US$) - WDI','0207: External debt stocks; long-term public sector  (DOD; current US$) - WDI',0.21121,0.200856,0.04112,0.21121,5.954197,0.101753,cluster2
709,'0808N: GDP per capita  (current US$) - WDI','0826: GNI growth  (annual \%) - WDI',0.21073,0.193107,0.0409,0.21073,6.247928,-0.13275,cluster1
710,'0808N: GDP per capita  (current US$) - WDI','0701: Exports of goods and services  (constant LCU) - WDI',0.20981,0.205811,0.042,0.20981,6.129283,-0.063239,cluster1
711,'0808N: GDP per capita  (current US$) - WDI','0027: Livestock production index  (2004-2006 = 100) - WDI',0.20962,0.170558,0.0678,0.2077,6.459432,-0.197641,cluster1
712,'0808N: GDP per capita  (current US$) - WDI','1256: Unemployment; male (\% of male labor force)  (national estimate) - WDI',0.20962,0.15542,0.08482,0.20588,6,-0.232809,cluster1
713,'0808N: GDP per capita  (current US$) - WDI','0024: Cereal production  (metric tons) - WDI',0.20961,0.208443,0.04394,0.20961,6.392317,0.034163,cluster1
714,'0808N: GDP per capita  (current US$) - WDI','1382: Fuel exports  (\% of merchandise exports) - WDI',0.20936,0.209355,0.02736,0.20936,6.247928,-0.002285,cluster1
715,'0808N: GDP per capita  (current US$) - WDI','0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI',0.20922,0.186623,0.0314,0.20922,5.954197,0.150323,cluster2
716,'0808N: GDP per capita  (current US$) - WDI','0951: Secondary education; vocational pupils  (\% female) - WDI',0.20841,0.208135,0.02008,0.20499,6.129283,0.016582,cluster1
717,'0808N: GDP per capita  (current US$) - WDI','0141: Commitments; public and publicly guaranteed  (COM; current US$) - WDI',0.20827,0.193657,0.04548,0.20827,5.954197,0.120883,cluster2
718,'0808N: GDP per capita  (current US$) - WDI','0364: Electricity production from oil sources  (\% of total) - WDI',0.20818,0.164519,0.02139,0.20524,6.209454,-0.208952,cluster1
719,'0808N: GDP per capita  (current US$) - WDI','2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO',0.20808,0.207727,0.03081,0.20545,6.169925,0.018783,cluster1
720,'0808N: GDP per capita  (current US$) - WDI','0312: PPG; other private creditors  (NTR; current US$) - WDI',0.20805,0.205436,0.03612,0.20805,5.954197,0.051125,cluster2
721,'0808N: GDP per capita  (current US$) - WDI','0058: Technical cooperation grants  (BoP; current US$) - WDI',0.20803,0.206778,0.021,0.20505,6.044394,-0.035383,cluster1
722,'0808N: GDP per capita  (current US$) - WDI','0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI',0.20801,0.207938,0.07052,0.20801,6,0.008481,cluster1
723,'0808N: GDP per capita  (current US$) - WDI','0150: Currency composition of PPG debt; Multiple currencies  (\%) - WDI',0.20754,0.158304,0.04881,0.20754,5.954197,-0.221893,cluster2
724,'0808N: GDP per capita  (current US$) - WDI','0310: PNG; bonds  (NTR; current US$) - WDI',0.20747,0.172348,0.03449,0.20747,5.954197,0.18741,cluster2
725,'0808N: GDP per capita  (current US$) - WDI','0250: Interest forgiven  (current US$) - WDI',0.20744,0.201362,0.04027,0.20744,5.954197,-0.077962,cluster2
726,'0808N: GDP per capita  (current US$) - WDI','0075: Secondary income receipts  (BoP; current US$) - WDI',0.20743,0.196877,0.0288,0.20743,6.357552,0.102729,cluster1
727,'0808N: GDP per capita  (current US$) - WDI','1771: Primary energy supply - TOT (TOE_1000USD) - OECD',0.20726,0.191602,0.07233,0.20726,6,-0.125132,cluster1
728,'0808N: GDP per capita  (current US$) - WDI','0715: Gross capital formation  (current LCU) - WDI',0.2071,0.204022,0.04114,0.20397,6.247928,-0.055476,cluster1
729,'0808N: GDP per capita  (current US$) - WDI','0179: PPG; bilateral concessional  (DOD; current US$) - WDI',0.20678,0.206599,0.05078,0.20678,5.954197,0.013437,cluster2
730,'0808N: GDP per capita  (current US$) - WDI','0838: Gross savings  (current LCU) - WDI',0.20662,0.204175,0.04454,0.20662,6.129283,-0.049447,cluster1
731,'0808N: GDP per capita  (current US$) - WDI','1401: Computer; communications and other services  (\% of commercial service exports) - WDI',0.20652,0.168493,0.04889,0.20652,6.357552,0.195005,cluster1
732,'0808N: GDP per capita  (current US$) - WDI','0040: Travel services  (\% of service imports; BoP) - WDI',0.20637,0.200308,0.03287,0.20637,6.357552,0.077857,cluster1
733,'0808N: GDP per capita  (current US$) - WDI','0801: GDP  (current LCU) - WDI',0.20567,0.20317,0.04018,0.20324,6.357552,-0.050003,cluster1
734,'0808N: GDP per capita  (current US$) - WDI','0684: Final consumption expenditure; etc.  (annual \% growth) - WDI',0.20564,0.187006,0.03058,0.20564,6.247928,-0.136506,cluster1
735,'0808N: GDP per capita  (current US$) - WDI','0282: PPG; other private creditors  (NFL; current US$) - WDI',0.20549,0.200655,0.03574,0.20549,5.954197,0.069536,cluster2
736,'0808N: GDP per capita  (current US$) - WDI','0273: Net financial flows; others  (NFL; current US$) - WDI',0.2054,0.195332,0.07825,0.2054,5.954197,0.100341,cluster2
737,'0808N: GDP per capita  (current US$) - WDI','0272: PPG; multilateral concessional  (NFL; current US$) - WDI',0.20526,0.204717,0.02605,0.20526,5.954197,-0.023312,cluster2
738,'0808N: GDP per capita  (current US$) - WDI','0706: Gross fixed capital formation  (current LCU) - WDI',0.20489,0.201826,0.04642,0.20489,6.209454,-0.055352,cluster1
739,'0808N: GDP per capita  (current US$) - WDI','0107: Net bilateral aid flows from DAC donors; Norway  (current US$) - WDI',0.20435,0.203587,0.04358,0.20435,6.044394,-0.027616,cluster1
740,'0808N: GDP per capita  (current US$) - WDI','0025: Crop production index  (2004-2006 = 100) - WDI',0.20422,0.166758,0.04119,0.2021,6.459432,-0.193551,cluster1
741,'0808N: GDP per capita  (current US$) - WDI','0061: Communications; computer; etc.  (\% of service exports; BoP) - WDI',0.20369,0.197494,0.05826,0.20369,6.357552,0.078716,cluster1
742,'0808N: GDP per capita  (current US$) - WDI','0546: Public credit registry coverage  (\% of adults) - WDI',0.20301,0.200146,0.05661,0.1966,6.392317,0.053518,cluster1
743,'0808N: GDP per capita  (current US$) - WDI','1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise exports) - WDI',0.2029,0.194417,0.03405,0.2029,6.321928,-0.092102,cluster1
744,'0808N: GDP per capita  (current US$) - WDI','0724: Imports of goods and services  (constant LCU) - WDI',0.20277,0.198467,0.04036,0.20277,6.129283,-0.065601,cluster1
745,'0808N: GDP per capita  (current US$) - WDI','0718: Gross capital formation  (constant LCU) - WDI',0.20258,0.198825,0.05583,0.19943,6.129283,-0.06128,cluster1
746,'0808N: GDP per capita  (current US$) - WDI','0076: Personal transfers; receipts  (BoP; current US$) - WDI',0.20257,0.197621,0.03729,0.20257,6.169925,-0.070346,cluster1
747,'0808N: GDP per capita  (current US$) - WDI','0261: Net flows on external debt; long-term  (NFL; current US$) - WDI',0.20208,0.17968,0.0164,0.19898,6,0.149666,cluster1
748,'0808N: GDP per capita  (current US$) - WDI','0137: Principal forgiven  (current US$) - WDI',0.20176,0.197657,0.01656,0.20176,5.954197,-0.064058,cluster2
749,'0808N: GDP per capita  (current US$) - WDI','0350: Undisbursed external debt; total  (UND; current US$) - WDI',0.20175,0.198091,0.03038,0.20175,5.954197,0.060493,cluster2
750,'0808N: GDP per capita  (current US$) - WDI','0178: PPG; bilateral  (DOD; current US$) - WDI',0.20071,0.200496,0.03938,0.20071,5.954197,0.014615,cluster2
751,'0808N: GDP per capita  (current US$) - WDI','0780: Adjusted net national income  (annual \% growth) - WDI',0.20015,0.193774,0.05252,0.20015,6.209454,-0.079849,cluster1
752,'0808N: GDP per capita  (current US$) - WDI','1386: Ores and metals exports  (\% of merchandise exports) - WDI',0.20008,0.182357,0.0694,0.20008,6.247928,-0.133127,cluster1
753,'0808N: GDP per capita  (current US$) - WDI','0730: Trade  (\% of GDP) - WDI',0.20001,0.136529,0.02974,0.19769,6.426265,0.251955,cluster1
754,'0808N: GDP per capita  (current US$) - WDI','0770: Adjusted savings: energy depletion  (current US$) - WDI',0.2,0.192306,0.03759,0.2,6.321928,0.087715,cluster1
755,'0808N: GDP per capita  (current US$) - WDI','0026: Food production index  (2004-2006 = 100) - WDI',0.19982,0.149666,0.03655,0.19982,6.459432,-0.22395,cluster1
756,'0808N: GDP per capita  (current US$) - WDI','0156: Debt forgiveness or reduction  (current US$) - WDI',0.19923,0.196556,0.01255,0.19923,5.954197,0.051707,cluster2
757,'0808N: GDP per capita  (current US$) - WDI','0487: Real interest rate  (\%) - WDI',0.19856,0.1665,0.02249,0.19536,6.044394,-0.179054,cluster1
758,'0808N: GDP per capita  (current US$) - WDI','0842: Net income from abroad  (current LCU) - WDI',0.19856,0.194521,0.06877,0.19563,6.285402,0.063556,cluster1
759,'0808N: GDP per capita  (current US$) - WDI','0589: Procedures to build a warehouse  (number) - WDI',0.19816,0.15147,0.04075,0.19604,6.392317,-0.216079,cluster1
760,'0808N: GDP per capita  (current US$) - WDI','0468: Net domestic credit  (current LCU) - WDI',0.19812,0.198096,0.04078,0.19546,6.247928,-0.004935,cluster1
761,'0808N: GDP per capita  (current US$) - WDI','0168: PPG; multilateral concessional  (DIS; current US$) - WDI',0.19781,0.197521,0.0218,0.19781,5.954197,-0.016995,cluster2
762,'0808N: GDP per capita  (current US$) - WDI','0102: Net bilateral aid flows from DAC donors; Italy  (current US$) - WDI',0.19757,0.195904,0.05092,0.19433,6.044394,-0.040819,cluster1
763,'0808N: GDP per capita  (current US$) - WDI','1097: Out-of-pocket health expenditure  (\% of private expenditure on health) - WDI',0.1975,0.173677,0.03968,0.1975,6.426265,-0.154347,cluster1
764,'0808N: GDP per capita  (current US$) - WDI','0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI',0.19732,0.178118,0.05089,0.19454,6,0.13857,cluster1
765,'0808N: GDP per capita  (current US$) - WDI','0478: Money and quasi money  to total reserves ratio (M2) - WDI',0.19712,0.167904,0.01197,0.19712,6.129283,0.170925,cluster1
766,'0808N: GDP per capita  (current US$) - WDI','0891: Primary school starting age  (years) - WDI',0.19682,0.191652,0.16516,0.19682,6.321928,-0.071887,cluster1
767,'0808N: GDP per capita  (current US$) - WDI','0149: Currency composition of PPG debt; Japanese yen  (\%) - WDI',0.19675,0.196429,0.02431,0.19675,5.954197,0.017925,cluster2
768,'0808N: GDP per capita  (current US$) - WDI','0744: Industry; value added  (current LCU) - WDI',0.19658,0.193961,0.03252,0.19658,6.247928,-0.051173,cluster1
769,'0808N: GDP per capita  (current US$) - WDI','1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (\% of total merchandise imports) - WDI',0.19639,0.187321,0.02406,0.19383,6.285402,-0.09523,cluster1
770,'0808N: GDP per capita  (current US$) - WDI','0807: Natural gas rents  (\% of GDP) - WDI',0.19635,0.196262,0.04953,0.19406,6.426265,0.009368,cluster1
771,'0808N: GDP per capita  (current US$) - WDI','0473: Broad money to total reserves ratio - WDI',0.1956,0.168819,0.01297,0.19281,6.129283,0.163649,cluster1
772,'0808N: GDP per capita  (current US$) - WDI','0359: Electricity production from oil; gas and coal sources  (\% of total) - WDI',0.19557,0.195214,0.04666,0.19283,6.209454,-0.018879,cluster1
773,'0808N: GDP per capita  (current US$) - WDI','0211: Residual; debt stock-flow reconciliation  (current US$) - WDI',0.19551,0.183564,0.0297,0.19196,6,0.109297,cluster1
774,'0808N: GDP per capita  (current US$) - WDI','1360: Merchandise imports from economies in the Arab World  (\% of total merchandise imports) - WDI',0.19548,0.180947,0.04413,0.19548,6.357552,-0.120552,cluster1
775,'0808N: GDP per capita  (current US$) - WDI','0104: Net bilateral aid flows from DAC donors; Korea; Rep.  (current US$) - WDI',0.19541,0.19492,0.0547,0.19234,6.129283,-0.022138,cluster1
776,'0808N: GDP per capita  (current US$) - WDI','0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI',0.1949,0.194721,0.07097,0.19235,6.247928,-0.013389,cluster1
777,'0808N: GDP per capita  (current US$) - WDI','0958: School enrollment; secondary; private  (\% of total secondary) - WDI',0.1949,0.193355,0.02024,0.1949,6.129283,0.039303,cluster1
778,'0808N: GDP per capita  (current US$) - WDI','1359: Ores and metals imports  (\% of merchandise imports) - WDI',0.19408,0.159541,0.02039,0.19175,6.285402,0.185847,cluster1
779,'0808N: GDP per capita  (current US$) - WDI','1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (\% of total merchandise exports) - WDI',0.19388,0.16677,0.04028,0.19146,6.209454,-0.164652,cluster1
780,'0808N: GDP per capita  (current US$) - WDI','0176: External debt stocks; concessional  (DOD; current US$) - WDI',0.19317,0.19305,0.02298,0.19317,5.954197,-0.010947,cluster2
781,'0808N: GDP per capita  (current US$) - WDI','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (\% of total merchandise imports) - WDI',0.1927,0.143003,0.05791,0.18833,6.169925,-0.222929,cluster1
782,'0808N: GDP per capita  (current US$) - WDI','0799: Mineral rents  (\% of GDP) - WDI',0.19258,0.164709,0.01872,0.19258,6.459432,-0.166947,cluster1
783,'0808N: GDP per capita  (current US$) - WDI','0204: PPG; other private creditors  (DOD; current US$) - WDI',0.19251,0.185048,0.03267,0.19251,5.954197,0.086384,cluster2
784,'0808N: GDP per capita  (current US$) - WDI','0824: GNI  (current LCU) - WDI',0.19222,0.18981,0.04958,0.19222,6.321928,-0.049093,cluster1
785,'0808N: GDP per capita  (current US$) - WDI','0257: Net financial flows; bilateral  (NFL; current US$) - WDI',0.19177,0.191582,0.04403,0.19177,5.954197,0.013701,cluster2
786,'0808N: GDP per capita  (current US$) - WDI','0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI',0.19165,0.190231,0.02525,0.19165,6.169925,-0.037665,cluster1
787,'0808N: GDP per capita  (current US$) - WDI','0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI',0.19115,0.162696,0.03312,0.19115,6.209454,-0.168683,cluster1
788,'0808N: GDP per capita  (current US$) - WDI','0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI',0.19092,0.18944,0.03578,0.19092,6.209454,0.038472,cluster1
789,'0808N: GDP per capita  (current US$) - WDI','1257: Unemployment; male (\% of male labor force)  (modeled ILO estimate) - WDI',0.19063,0.173969,0.04629,0.18833,6.392317,-0.129077,cluster1
