X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2707N: Failed States Index Total - Fund for Peace,0709: Gross fixed capital formation  (constant LCU) - WDI,0.24946,0.24700724,0.04057999,0.24639,6.087463,0.049525425
0835N: GNI per capita; PPP  (current international $) - WDI,0821: Gross domestic income  (constant LCU) - WDI,0.24941,0.24769753,0.089420006,0.24548,6.129283,-0.041382045
2707N: Failed States Index Total - Fund for Peace,0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,0.2494,0.1330919,0.046799995,0.24661,6.0,0.34103975
2704N: Corruption perceptions index - Transparency,0665: General government final consumption expenditure  (% of GDP) - WDI,0.24937,0.21347086,0.05285999,0.24937,6.169925,0.18947066
2704N: Corruption perceptions index - Transparency,0688: Final consumption expenditure  (current LCU) - WDI,0.24933,0.24333975,0.10266,0.24933,6.169925,-0.077396706
0808N: GDP per capita  (current US$) - WDI,0748: Industry; value added  (% of GDP) - WDI,0.2493,0.24674809,0.09808001,0.2493,6.3923173,0.0505165
2716N: Security Apparatus - Fund for Peace,1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,0.24929,0.16691169,0.11871001,0.24704,6.2479277,-0.2870162
2704N: Corruption perceptions index - Transparency,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.24921,0.13710034,0.030979991,0.24921,6.169925,-0.3348278
2713N: Legitimacy of the State - Fund for Peace,0727: External balance on goods and services  (current LCU) - WDI,0.2491,0.2474298,0.14381,0.24641,6.2094536,0.040868018
0835N: GNI per capita; PPP  (current international $) - WDI,0578: Time required to start a business  (days) - WDI,0.24906,0.22522007,0.028149992,0.24906,6.357552,-0.15440185
2716N: Security Apparatus - Fund for Peace,1311: Rural population growth  (annual %) - WDI,0.24901,0.12461202,0.058310002,0.24901,6.2479277,0.35270098
2707N: Failed States Index Total - Fund for Peace,0673: Household final consumption expenditure  (current LCU) - WDI,0.24893,0.24564703,0.046399996,0.24585,6.169925,0.057297323
2716N: Security Apparatus - Fund for Peace,0639: Fixed broadband subscriptions - WDI,0.24891,0.22395504,0.028289989,0.24838,6.2094536,-0.15797137
2713N: Legitimacy of the State - Fund for Peace,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO,0.2488,0.15347283,0.04208,0.24553,6.169925,-0.308751
0808N: GDP per capita  (current US$) - WDI,0113: Net bilateral aid flows from DAC donors; Sweden  (current US$) - WDI,0.2488,0.24835616,0.069790006,0.24576,6.044394,-0.021067157
2716N: Security Apparatus - Fund for Peace,1092: Tuberculosis case detection rate  (%; all forms) - WDI,0.24876,0.031662256,0.06365,0.24876,6.2479277,-0.4659375
2718N: External Intervention - Fund for Peace,0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,0.24853,0.20116934,0.10808,0.24515,6.0,0.21762505
2716N: Security Apparatus - Fund for Peace,0732: Agriculture; value added  (current LCU) - WDI,0.24839,0.24172537,0.06239,0.24839,6.169925,0.081637174
0835N: GNI per capita; PPP  (current international $) - WDI,0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,0.24836,0.22009644,0.025969997,0.24836,6.169925,0.16811769
2704N: Corruption perceptions index - Transparency,0056: Net capital account  (BoP; current US$) - WDI,0.24831,0.23816417,0.039210007,0.24831,5.9068904,-0.10072647
2718N: External Intervention - Fund for Peace,0759: Services; etc.; value added  (% of GDP) - WDI,0.2483,0.07016049,0.023269996,0.24537,6.169925,-0.42206576
0808N: GDP per capita  (current US$) - WDI,0117: PPG; bilateral concessional  (AMT; current US$) - WDI,0.24829,0.24690306,0.050679997,0.24829,5.9541965,0.03724165
0808N: GDP per capita  (current US$) - WDI,1733: Crude oil production - TOT (KTOE) - OECD,0.24822,0.24813528,0.04439999,0.24822,6.0,-0.009203647
0808N: GDP per capita  (current US$) - WDI,0220: Average grant element on new external debt commitments; official  (%) - WDI,0.24821,0.19430792,0.027600005,0.24821,5.9541965,-0.2321682
2716N: Security Apparatus - Fund for Peace,1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI,0.2482,0.16041455,0.087620005,0.24598,6.2479277,0.2962861
2713N: Legitimacy of the State - Fund for Peace,0732: Agriculture; value added  (current LCU) - WDI,0.24819,0.24397878,0.07732999,0.24819,6.169925,0.064893916
2718N: External Intervention - Fund for Peace,1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,0.24808,0.24801464,0.11750001,0.24808,6.2094536,0.008084793
0835N: GNI per capita; PPP  (current international $) - WDI,0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,0.24808,0.16310997,0.032910004,0.24808,6.169925,0.2914962
0835N: GNI per capita; PPP  (current international $) - WDI,0375: Alternative and nuclear energy  (% of total energy use) - WDI,0.24805,0.22599548,0.046440005,0.24805,6.169925,0.14850764
2716N: Security Apparatus - Fund for Peace,0042: Foreign direct investment; net outflows  (% of GDP) - WDI,0.24802,0.22903757,0.051259995,0.24522,6.169925,-0.13777673
0835N: GNI per capita; PPP  (current international $) - WDI,1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.24798,0.24343792,0.034629986,0.24798,6.2479277,-0.06739499
2718N: External Intervention - Fund for Peace,0899: School enrollment; primary  (% gross) - WDI,0.24795,0.245003,0.14298001,0.24795,6.087463,-0.05428628
0835N: GNI per capita; PPP  (current international $) - WDI,0589: Procedures to build a warehouse  (number) - WDI,0.24791,0.2308816,0.09629999,0.24791,6.357552,-0.13049288
0808N: GDP per capita  (current US$) - WDI,0184: Use of IMF credit  (DOD; current US$) - WDI,0.24777,0.2395267,0.09183,0.24377,6.0,0.09079261
2713N: Legitimacy of the State - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.24775,-0.060591742,0.047210008,0.24775,6.129283,-0.5552853
2713N: Legitimacy of the State - Fund for Peace,1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.24772,0.1804877,0.122949995,0.24772,6.2094536,0.25929192
0808N: GDP per capita  (current US$) - WDI,0151: Currency composition of PPG debt; all other currencies  (%) - WDI,0.2477,0.2247892,0.0379,0.2477,5.9541965,-0.15136315
2704N: Corruption perceptions index - Transparency,2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO,0.24769,0.14537486,0.04019001,0.24769,6.129283,0.31986737
2716N: Security Apparatus - Fund for Peace,0485: Lending interest rate  (%) - WDI,0.24763,0.098665655,0.032139987,0.24763,5.9541965,0.385959
0811N: GDP per capita growth  (annual %) - WDI,0832: GNI per capita  (constant 2005 US$) - WDI,0.24762,0.20888135,0.08001,0.24477,6.2094536,-0.19682138
2718N: External Intervention - Fund for Peace,0078: Personal remittances; received  (% of GDP) - WDI,0.24742,0.14918941,0.03273,0.24742,6.129283,0.31341758
2713N: Legitimacy of the State - Fund for Peace,0639: Fixed broadband subscriptions - WDI,0.2474,0.22222848,0.024739996,0.2449,6.2094536,-0.15865536
0808N: GDP per capita  (current US$) - WDI,0145: Commitments; private creditors  (COM; current US$) - WDI,0.24732,0.21765274,0.05662,0.24732,5.9541965,0.17224187
0808N: GDP per capita  (current US$) - WDI,0256: Average maturity on new external debt commitments; private  (years) - WDI,0.24732,0.14284787,0.083529994,0.24732,5.9541965,0.3232215
2716N: Security Apparatus - Fund for Peace,2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO,0.2471,0.15955402,0.035290003,0.2471,6.044394,-0.2958817
0808N: GDP per capita  (current US$) - WDI,0218: Average grace period on new external debt commitments; private  (years) - WDI,0.24697,0.10152693,0.026810005,0.24697,5.9541965,0.38136998
0808N: GDP per capita  (current US$) - WDI,0821: Gross domestic income  (constant LCU) - WDI,0.24682,0.24342912,0.08958,0.24682,6.129283,-0.058231212
0835N: GNI per capita; PPP  (current international $) - WDI,0145: Commitments; private creditors  (COM; current US$) - WDI,0.24667,0.22044669,0.022100002,0.24667,5.9541965,0.16193612
0835N: GNI per capita; PPP  (current international $) - WDI,0256: Average maturity on new external debt commitments; private  (years) - WDI,0.24667,0.12568781,0.047690004,0.24667,5.9541965,0.34782493
2713N: Legitimacy of the State - Fund for Peace,1900: Fixed-broadband subscriptions - ITU,0.24666,0.22187074,0.025869995,0.24666,6.169925,-0.15744604
0808N: GDP per capita  (current US$) - WDI,0046: Current account balance  (% of GDP) - WDI,0.2466,0.1998516,0.053530008,0.244,6.2479277,0.21621378
0808N: GDP per capita  (current US$) - WDI,1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.24656,0.24002056,0.029959992,0.24458,6.426265,-0.08086686
2713N: Legitimacy of the State - Fund for Peace,0817: Gross domestic savings  (current US$) - WDI,0.24647,0.20458779,0.036870003,0.24647,6.169925,-0.20465145
0808N: GDP per capita  (current US$) - WDI,0221: Average grant element on new external debt commitments; private  (%) - WDI,0.24646,0.1769782,0.08714001,0.24646,5.9541965,0.263594
0811N: GDP per capita growth  (annual %) - WDI,0677: Household final consumption expenditure per capita  (constant 2005 US$) - WDI,0.2464,0.17171022,0.07412,0.2464,6.2094536,-0.2732943
0811N: GDP per capita growth  (annual %) - WDI,0803: GDP growth  (annual %) - WDI,0.24634,0.24148045,0.010920003,0.24634,6.4594316,0.06971045
2716N: Security Apparatus - Fund for Peace,0477: Money and quasi money  as % of GDP (M2) - WDI,0.24623,0.10412651,0.036060005,0.24623,6.087463,-0.37696618
0835N: GNI per capita; PPP  (current international $) - WDI,0587: Total tax rate  (% of commercial profits) - WDI,0.24622,0.19094476,0.07254,0.24622,6.357552,-0.23510687
2713N: Legitimacy of the State - Fund for Peace,0695: Gross national expenditure  (constant LCU) - WDI,0.24621,0.2449351,0.13413,0.23985,6.1085243,0.035705674
2704N: Corruption perceptions index - Transparency,0745: Industry; value added  (constant 2005 US$) - WDI,0.2462,0.19122258,0.06369999,0.2462,6.129283,0.23447262
0835N: GNI per capita; PPP  (current international $) - WDI,0732: Agriculture; value added  (current LCU) - WDI,0.24605,0.2434878,0.058180004,0.24365,6.2479277,-0.050618142
0808N: GDP per capita  (current US$) - WDI,0790: Inflation; GDP deflator  (annual %) - WDI,0.24595,0.20108028,0.06848,0.24595,6.4594316,-0.21182473
2713N: Legitimacy of the State - Fund for Peace,0055: Net secondary income  (BoP; current US$) - WDI,0.24583,0.13272145,0.043740004,0.24285,6.169925,0.33631614
0808N: GDP per capita  (current US$) - WDI,0772: Adjusted savings: particulate emission damage  (current US$) - WDI,0.24582,0.23177838,0.04209,0.24316,6.2479277,0.118497305
2707N: Failed States Index Total - Fund for Peace,0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI,0.24575,0.15993333,0.029249996,0.24575,6.2479277,-0.29294482
2704N: Corruption perceptions index - Transparency,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.24563,0.22919036,0.025879994,0.24563,6.0,0.12821713
2713N: Legitimacy of the State - Fund for Peace,2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,0.24549,0.24106541,0.043420002,0.24185,6.129283,-0.06651758
0808N: GDP per capita  (current US$) - WDI,0339: Multilateral debt service  (TDS; current US$) - WDI,0.24546,0.23570402,0.02877,0.24546,5.9541965,0.0987724
2716N: Security Apparatus - Fund for Peace,0656: Military expenditure  (current LCU) - WDI,0.24532,0.2374893,0.10630001,0.2424,6.129283,0.08849128
2713N: Legitimacy of the State - Fund for Peace,1314: Urban population - WDI,0.24508,0.24383846,0.16193,0.24508,6.2479277,-0.035235327
0808N: GDP per capita  (current US$) - WDI,0371: Energy imports; net  (% of energy use) - WDI,0.24504,0.2412064,0.07413,0.24202,6.2094536,-0.06191608
2713N: Legitimacy of the State - Fund for Peace,2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO,0.245,0.08572002,0.04462999,0.245,6.129283,-0.39909896
0808N: GDP per capita  (current US$) - WDI,0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,0.24499,0.1734043,0.023820013,0.24499,6.357552,0.26755506
2716N: Security Apparatus - Fund for Peace,0692: Gross national expenditure  (current US$) - WDI,0.24495,0.19081402,0.03972,0.24495,5.807355,-0.2326714
2704N: Corruption perceptions index - Transparency,1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.24488,0.24437445,0.05439,0.24256,6.2479277,0.022484405
0808N: GDP per capita  (current US$) - WDI,1358: Manufactures imports  (% of merchandise imports) - WDI,0.24488,0.16970369,0.029040001,0.24213,6.2854023,0.27418298
0808N: GDP per capita  (current US$) - WDI,0007: Arable land  (hectares per person) - WDI,0.24487,0.243335,0.066530004,0.24487,6.4594316,0.03917928
2704N: Corruption perceptions index - Transparency,0629: Air transport; passengers carried - WDI,0.24484,0.18293086,0.031089999,0.24484,6.044394,0.24881546
2716N: Security Apparatus - Fund for Peace,1900: Fixed-broadband subscriptions - ITU,0.24481,0.22015333,0.021850005,0.24481,6.169925,-0.15702443
0835N: GNI per capita; PPP  (current international $) - WDI,0702: Exports of goods and services  (% of GDP) - WDI,0.2447,0.03500101,0.030139998,0.2447,6.3923173,0.45792902
2713N: Legitimacy of the State - Fund for Peace,2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO,0.24469,0.034524098,0.039430007,0.24469,6.044394,-0.45843855
2716N: Security Apparatus - Fund for Peace,0701: Exports of goods and services  (constant LCU) - WDI,0.24465,0.24347486,0.12768,0.24046,6.129283,0.0342805
2716N: Security Apparatus - Fund for Peace,0900: School enrollment; primary; female  (% gross) - WDI,0.24464,0.21056794,0.07275,0.24464,6.087463,-0.18458617
0835N: GNI per capita; PPP  (current international $) - WDI,1356: ICT goods imports  (% total goods imports) - WDI,0.24463,0.16850394,0.021359995,0.24226,6.2854023,0.27590948
2718N: External Intervention - Fund for Peace,0804: GDP  (constant LCU) - WDI,0.24462,0.24365687,0.15615,0.2417,6.2479277,0.031034112
2713N: Legitimacy of the State - Fund for Peace,0056: Net capital account  (BoP; current US$) - WDI,0.24456,0.24247134,0.05386001,0.24456,6.044394,0.045701906
0808N: GDP per capita  (current US$) - WDI,0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,0.24454,0.23194292,0.055109993,0.24454,5.9541965,0.11223672
0808N: GDP per capita  (current US$) - WDI,0125: PPG; multilateral  (AMT; current US$) - WDI,0.24447,0.23404849,0.040929995,0.24447,5.9541965,0.102085784
0835N: GNI per capita; PPP  (current international $) - WDI,0663: General government final consumption expenditure  (annual % growth) - WDI,0.24447,0.24087639,0.024629995,0.24194,6.2479277,-0.059946764
2707N: Failed States Index Total - Fund for Peace,0945: Secondary education; general pupils - WDI,0.24439,0.24235797,0.03774999,0.24062,6.087463,0.04507803
0808N: GDP per capita  (current US$) - WDI,0248: Interest arrears; official creditors  (current US$) - WDI,0.24437,0.23513938,0.031009994,0.24437,5.9541965,-0.09607605
0835N: GNI per capita; PPP  (current international $) - WDI,0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI,0.24436,0.22748923,0.017930001,0.24436,5.9541965,0.12988754
2704N: Corruption perceptions index - Transparency,2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO,0.24426,0.11683515,0.051410004,0.24426,6.129283,0.35696617
