@relation MINE-Indicator-2011-2716_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
591,'2716N: Security Apparatus - Fund for Peace - 3','0471: Broad money  (current LCU) - WDI - 420',0.21657,0.216017,0.04622,0.21657,4.169925,-0.023515,cluster5
592,'2716N: Security Apparatus - Fund for Peace - 3','0005: Agricultural land  (\% of land area) - WDI - 11',0.2164,0.202513,0.0826,0.20129,4.459432,0.117843,cluster2
593,'2716N: Security Apparatus - Fund for Peace - 3','1379: Export volume index  (2000 = 100) - WDI - 1284',0.21632,0.216081,0.02945,0.19764,4.459432,0.015459,cluster2
594,'2716N: Security Apparatus - Fund for Peace - 3','1217: Labor force participation rate; total (\% of total population ages 15+)  (modeled ILO estimate) - WDI - 1130',0.21631,0.215834,0.02679,0.20336,4.459432,0.021819,cluster2
595,'2716N: Security Apparatus - Fund for Peace - 3','0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI - 725',0.21595,0.203004,0.04021,0.18823,4.169925,0.113779,cluster5
596,'2716N: Security Apparatus - Fund for Peace - 3','1095: External resources for health  (\% of total expenditure on health) - WDI - 1010',0.21588,0.151247,0.00795,0.21588,4.169925,0.25423,cluster5
597,'2716N: Security Apparatus - Fund for Peace - 3','1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise imports) - WDI - 1271',0.21468,0.213616,0.07413,0.19582,4.321928,0.032615,cluster2
598,'2716N: Security Apparatus - Fund for Peace - 3','0664: General government final consumption expenditure  (constant LCU) - WDI - 596',0.21446,0.213052,0.01958,0.21446,4.169925,0.037529,cluster5
599,'2716N: Security Apparatus - Fund for Peace - 3','0441: Total fisheries production  (metric tons) - WDI - 402',0.21363,0.213619,0.07122,0.19653,4.459432,0.003277,cluster2
600,'2716N: Security Apparatus - Fund for Peace - 3','0007: Arable land  (hectares per person) - WDI - 13',0.21334,0.196991,0.09531,0.19518,4.459432,-0.127865,cluster2
601,'2716N: Security Apparatus - Fund for Peace - 3','1381: Food exports  (\% of merchandise exports) - WDI - 1286',0.21269,0.186533,0.03625,0.21269,4.169925,0.161732,cluster5
602,'2716N: Security Apparatus - Fund for Peace - 3','1355: Fuel imports  (\% of merchandise imports) - WDI - 1260',0.21239,0.212389,0.05774,0.21239,4.169925,0.000788,cluster5
603,'2716N: Security Apparatus - Fund for Peace - 3','0725: Imports of goods and services  (\% of GDP) - WDI - 657',0.21233,0.181281,0.06573,0.21233,4.321928,-0.176206,cluster2
604,'2716N: Security Apparatus - Fund for Peace - 3','0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI - 112',0.21232,0.094758,0.03899,0.19611,4.169925,0.342872,cluster5
605,'2716N: Security Apparatus - Fund for Peace - 3','1377: Travel services  (\% of commercial service imports) - WDI - 1282',0.21221,0.210187,0.06159,0.19358,4.321928,-0.044982,cluster2
606,'2716N: Security Apparatus - Fund for Peace - 3','0045: Current account balance  (BoP; current US$) - WDI - 42',0.21204,0.211313,0.07578,0.21204,4.321928,0.026962,cluster2
607,'2716N: Security Apparatus - Fund for Peace - 3','0755: Services; etc.; value added  (current LCU) - WDI - 687',0.21203,0.205904,0.02908,0.19388,4.321928,0.078269,cluster2
608,'2716N: Security Apparatus - Fund for Peace - 3','0008: Arable land  (\% of land area) - WDI - 14',0.21118,0.201562,0.01995,0.18923,4.459432,-0.098072,cluster2
609,'2716N: Security Apparatus - Fund for Peace - 3','0783: Adjusted net national income per capita  (annual \% growth) - WDI - 715',0.21112,0.182097,0.0546,0.21112,4.169925,-0.170361,cluster5
610,'2716N: Security Apparatus - Fund for Peace - 3','1265: Refugee population by country or territory of asylum - WDI - 1176',0.21098,0.189138,0.01731,0.19543,4.321928,0.147792,cluster2
611,'2716N: Security Apparatus - Fund for Peace - 3','0389: CO2 emissions  (kg per PPP $ of GDP) - WDI - 375',0.21084,0.209864,0.05795,0.21084,4.321928,-0.031241,cluster2
612,'2716N: Security Apparatus - Fund for Peace - 3','0390: CO2 emissions  (kg per 2011 PPP $ of GDP) - WDI - 376',0.21084,0.209864,0.05795,0.21084,4.321928,-0.031241,cluster2
613,'2716N: Security Apparatus - Fund for Peace - 3','1353: Agricultural raw materials imports  (\% of merchandise imports) - WDI - 1258',0.21079,0.205143,0.02584,0.21079,4.169925,0.075146,cluster5
614,'2716N: Security Apparatus - Fund for Peace - 3','1368: Merchandise imports from low- and middle-income economies in South Asia  (\% of total merchandise imports) - WDI - 1273',0.21073,0.170322,0.04855,0.21073,4.321928,0.201017,cluster2
615,'2716N: Security Apparatus - Fund for Peace - 3','1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (\% of total merchandise imports) - WDI - 1274',0.2105,0.145134,0.03575,0.19365,4.321928,0.255667,cluster2
616,'2716N: Security Apparatus - Fund for Peace - 3','0700: Exports of goods and services  (annual \% growth) - WDI - 632',0.21036,0.209184,0.02255,0.19091,4.321928,0.034288,cluster2
617,'2716N: Security Apparatus - Fund for Peace - 3','1259: Unemployment; total (\% of total labor force)  (modeled ILO estimate) - WDI - 1172',0.21031,0.210262,0.02238,0.21031,4.321928,-0.006934,cluster2
618,'2716N: Security Apparatus - Fund for Peace - 3','0468: Net domestic credit  (current LCU) - WDI - 417',0.21002,0.206235,0.06091,0.21002,4.321928,-0.061525,cluster2
619,'2716N: Security Apparatus - Fund for Peace - 3','0054: Reserves and related items  (BoP; current US$) - WDI - 51',0.21,0.208891,0.04155,0.21,4.321928,-0.033307,cluster2
620,'2716N: Security Apparatus - Fund for Peace - 3','0358: Electricity production from coal sources  (\% of total) - WDI - 347',0.2099,0.177834,0.02687,0.2099,4.169925,-0.17907,cluster5
621,'2716N: Security Apparatus - Fund for Peace - 3','0009: Land under cereal production  (hectares) - WDI - 15',0.20905,0.20737,0.02648,0.20905,4.321928,0.040983,cluster2
622,'2716N: Security Apparatus - Fund for Peace - 3','2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO - 1767',0.20882,0.203882,0.03646,0.19857,4.459432,0.070268,cluster2
623,'2716N: Security Apparatus - Fund for Peace - 3','0744: Industry; value added  (current LCU) - WDI - 676',0.20881,0.200499,0.02599,0.1919,4.321928,0.091163,cluster2
624,'2716N: Security Apparatus - Fund for Peace - 3','0770: Adjusted savings: energy depletion  (current US$) - WDI - 702',0.20765,0.205809,0.04372,0.19374,4.459432,0.042902,cluster2
625,'2716N: Security Apparatus - Fund for Peace - 3','0475: Money  (current LCU) - WDI - 424',0.20758,0.205278,0.06396,0.20758,4.169925,-0.047983,cluster5
626,'2716N: Security Apparatus - Fund for Peace - 3','0072: Foreign direct investment; net inflows  (\% of GDP) - WDI - 69',0.20726,0.200447,0.02008,0.20726,4.321928,-0.082539,cluster2
627,'2716N: Security Apparatus - Fund for Peace - 3','0046: Current account balance  (\% of GDP) - WDI - 43',0.20676,0.206719,0.05298,0.19165,4.321928,-0.006401,cluster2
628,'2716N: Security Apparatus - Fund for Peace - 3','0769: Adjusted savings: mineral depletion  (\% of GNI) - WDI - 701',0.20667,0.177681,0.03302,0.20667,4.321928,0.170262,cluster2
629,'2716N: Security Apparatus - Fund for Peace - 3','0393: Other greenhouse gas emissions; HFC; PFC and SF6  (thousand metric tons of CO2 equivalent) - WDI - 379',0.20665,0.199804,0.02933,0.19309,4.459432,0.082741,cluster2
630,'2716N: Security Apparatus - Fund for Peace - 3','0999: Proportion of seats held by women in national parliaments  (\%) - WDI - 929',0.20663,0.128709,0.04049,0.20663,4.321928,-0.279143,cluster2
631,'2716N: Security Apparatus - Fund for Peace - 3','0360: Electricity production from hydroelectric sources  (\% of total) - WDI - 349',0.2064,0.182321,0.03156,0.2064,4.169925,0.155173,cluster5
632,'2716N: Security Apparatus - Fund for Peace - 3','1771: Primary energy supply - TOT (TOE_1000USD) - OECD - 1567',0.20617,0.176349,0.02853,0.18932,4.169925,0.172688,cluster5
633,'2716N: Security Apparatus - Fund for Peace - 3','0051: Net errors and omissions  (BoP; current US$) - WDI - 48',0.20614,0.179067,0.0317,0.20614,4.321928,0.164538,cluster2
634,'2716N: Security Apparatus - Fund for Peace - 3','0413: PM2.5 air pollution; population exposed to levels exceeding WHO guideline value  (\% of total) - WDI - 388',0.206,0.172898,0.03958,0.18987,4.459432,0.181939,cluster2
635,'2716N: Security Apparatus - Fund for Peace - 3','1397: Merchandise exports by the reporting economy; residual  (\% of total merchandise exports) - WDI - 1302',0.20535,0.190528,0.02891,0.20535,4.321928,0.121747,cluster2
636,'2716N: Security Apparatus - Fund for Peace - 3','2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO - 1768',0.20533,0.201728,0.02884,0.19251,4.459432,0.060016,cluster2
637,'2716N: Security Apparatus - Fund for Peace - 3','0797: Gross value added at factor cost  (constant LCU) - WDI - 729',0.2053,0.201405,0.03622,0.2053,4.169925,0.062409,cluster5
638,'2716N: Security Apparatus - Fund for Peace - 3','0709: Gross fixed capital formation  (constant LCU) - WDI - 641',0.2045,0.200752,0.02774,0.2045,4.169925,0.061217,cluster5
639,'2716N: Security Apparatus - Fund for Peace - 3','0024: Cereal production  (metric tons) - WDI - 21',0.20448,0.201239,0.03713,0.20448,4.321928,-0.056931,cluster2
640,'2716N: Security Apparatus - Fund for Peace - 3','0690: Final consumption expenditure  (constant LCU) - WDI - 622',0.2042,0.201124,0.02864,0.2042,4.169925,0.055465,cluster5
641,'2716N: Security Apparatus - Fund for Peace - 3','0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI - 489',0.204,0.184162,0.10165,0.204,4.321928,-0.140847,cluster2
642,'2716N: Security Apparatus - Fund for Peace - 3','0050: Net trade in goods  (BoP; current US$) - WDI - 47',0.20356,0.196448,0.04268,0.20356,4.321928,0.084333,cluster2
643,'2716N: Security Apparatus - Fund for Peace - 3','0718: Gross capital formation  (constant LCU) - WDI - 650',0.20231,0.198007,0.0248,0.20231,4.169925,0.065594,cluster5
644,'2716N: Security Apparatus - Fund for Peace - 3','1357: Insurance and financial services  (\% of commercial service imports) - WDI - 1262',0.20204,0.172992,0.04261,0.18055,4.321928,-0.170434,cluster2
645,'2716N: Security Apparatus - Fund for Peace - 3','0069: Transport services  (\% of service exports; BoP) - WDI - 66',0.20131,0.197291,0.03069,0.18275,4.321928,-0.063397,cluster2
646,'2716N: Security Apparatus - Fund for Peace - 3','0821: Gross domestic income  (constant LCU) - WDI - 753',0.2012,0.197771,0.04719,0.18771,4.321928,0.058555,cluster2
647,'2716N: Security Apparatus - Fund for Peace - 3','0776: Adjusted savings: net national savings  (current US$) - WDI - 708',0.20082,0.200644,0.04584,0.20082,4.169925,0.013279,cluster5
648,'2716N: Security Apparatus - Fund for Peace - 3','0845: Net taxes on products  (current LCU) - WDI - 777',0.20054,0.200459,0.01648,0.20054,4.169925,0.009011,cluster5
649,'2716N: Security Apparatus - Fund for Peace - 3','0721: Imports of goods and services  (current LCU) - WDI - 653',0.20034,0.19904,0.03768,0.20034,4.321928,0.036052,cluster2
650,'2716N: Security Apparatus - Fund for Peace - 3','0470: Claims on private sector  (annual growth as \% of broad money) - WDI - 419',0.19931,0.191874,0.02551,0.19931,4.169925,0.086234,cluster5
651,'2716N: Security Apparatus - Fund for Peace - 3','1328: Import volume index  (2000 = 100) - WDI - 1233',0.19833,0.14654,0.01907,0.185,4.459432,0.227574,cluster2
652,'2716N: Security Apparatus - Fund for Peace - 3','0804: GDP  (constant LCU) - WDI - 736',0.19789,0.195869,0.02236,0.19789,4.321928,0.04496,cluster2
653,'2716N: Security Apparatus - Fund for Peace - 3','1141: Employment to population ratio; ages 15-24; total (\%)  (modeled ILO estimate) - WDI - 1054',0.19711,0.195221,0.01514,0.19711,4.321928,0.04346,cluster2
654,'2716N: Security Apparatus - Fund for Peace - 3','0476: Money and quasi money (M2)  (current LCU) - WDI - 425',0.19686,0.196329,0.03893,0.19686,4.169925,-0.023036,cluster5
655,'2716N: Security Apparatus - Fund for Peace - 3','0040: Travel services  (\% of service imports; BoP) - WDI - 37',0.19669,0.19053,0.04167,0.17693,4.321928,-0.078484,cluster2
656,'2716N: Security Apparatus - Fund for Peace - 3','0657: Military expenditure  (\% of GDP) - WDI - 589',0.19646,0.168737,0.02487,0.19646,4.169925,0.166503,cluster5
657,'2716N: Security Apparatus - Fund for Peace - 3','1139: Employment to population ratio; ages 15-24; male (\%)  (modeled ILO estimate) - WDI - 1052',0.19625,0.163189,0.02352,0.19625,4.321928,0.181826,cluster2
658,'2716N: Security Apparatus - Fund for Peace - 3','0433: Population in the largest city  (\% of urban population) - WDI - 397',0.19618,0.180084,0.03268,0.19618,4.169925,0.12687,cluster5
659,'2716N: Security Apparatus - Fund for Peace - 3','0440: Capture fisheries production  (metric tons) - WDI - 401',0.19561,0.194937,0.06159,0.18074,4.459432,-0.025937,cluster2
660,'2716N: Security Apparatus - Fund for Peace - 3','0432: Population in largest city - WDI - 396',0.19548,0.195467,0.0183,0.19548,4.169925,0.003662,cluster5
661,'2716N: Security Apparatus - Fund for Peace - 3','0914: School enrollment; primary; private  (\% of total primary) - WDI - 844',0.19483,0.193722,0.01426,0.19483,4.169925,0.033292,cluster5
662,'2716N: Security Apparatus - Fund for Peace - 3','2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO - 1769',0.19478,0.146341,0.01679,0.19478,4.321928,0.220089,cluster2
663,'2716N: Security Apparatus - Fund for Peace - 3','0661: General government final consumption expenditure  (current LCU) - WDI - 593',0.1937,0.187921,0.02546,0.17819,4.321928,0.076021,cluster2
664,'2716N: Security Apparatus - Fund for Peace - 3','0787: Adjusted net savings; excluding particulate emission damage  (\% of GNI) - WDI - 719',0.19334,0.143069,0.01961,0.19334,4.169925,-0.224211,cluster5
665,'2716N: Security Apparatus - Fund for Peace - 3','0484: Deposit interest rate  (\%) - WDI - 433',0.19066,0.128846,0.04731,0.16998,4.169925,0.248624,cluster5
666,'2716N: Security Apparatus - Fund for Peace - 3','0588: Time required to build a warehouse  (days) - WDI - 529',0.1902,0.181479,0.02445,0.17599,4.321928,0.093388,cluster2
667,'2716N: Security Apparatus - Fund for Peace - 3','0807: Natural gas rents  (\% of GDP) - WDI - 739',0.18983,0.177687,0.02029,0.18983,4.321928,0.110196,cluster2
668,'2716N: Security Apparatus - Fund for Peace - 3','1208: Labor force participation rate; male (\% of male population ages 15-64)  (modeled ILO estimate) - WDI - 1121',0.18813,0.187868,0.05205,0.17015,4.459432,-0.016199,cluster2
669,'2716N: Security Apparatus - Fund for Peace - 3','0016: Forest area  (sq. km) - WDI - 17',0.18691,0.18684,0.05373,0.17157,4.459432,0.008379,cluster2
670,'2716N: Security Apparatus - Fund for Peace - 3','0811: GDP per capita growth  (annual \%) - WDI - 743',0.1865,0.181565,0.01663,0.1865,4.321928,-0.070253,cluster2
671,'2716N: Security Apparatus - Fund for Peace - 3','1733: Crude oil production - TOT (KTOE) - OECD - 1542',0.18641,0.170799,0.01473,0.17217,4.169925,0.124944,cluster5
672,'2716N: Security Apparatus - Fund for Peace - 3','0394: Other greenhouse gas emissions  (\% change from 1990) - WDI - 380',0.18601,0.18601,0.0458,0.18601,4.321928,-0.000214,cluster2
673,'2716N: Security Apparatus - Fund for Peace - 3','0439: Aquaculture production  (metric tons) - WDI - 400',0.18579,0.185452,0.01943,0.18579,4.321928,0.018383,cluster2
674,'2716N: Security Apparatus - Fund for Peace - 3','0685: Final consumption expenditure; etc.  (constant LCU) - WDI - 617',0.18567,0.182825,0.02339,0.18567,4.169925,0.05334,cluster5
675,'2716N: Security Apparatus - Fund for Peace - 3','0891: Primary school starting age  (years) - WDI - 821',0.18554,0.176061,0.1518,0.17057,4.459432,0.097361,cluster2
676,'2716N: Security Apparatus - Fund for Peace - 3','0764: Adjusted savings: net forest depletion  (current US$) - WDI - 696',0.1852,0.165803,0.03706,0.1852,4.321928,0.139272,cluster2
677,'2716N: Security Apparatus - Fund for Peace - 3','0589: Procedures to build a warehouse  (number) - WDI - 530',0.18486,0.1607,0.08036,0.17009,4.321928,0.155436,cluster2
678,'2716N: Security Apparatus - Fund for Peace - 3','1255: Unemployment; female (\% of female labor force)  (modeled ILO estimate) - WDI - 1168',0.18338,0.170034,0.03264,0.18338,4.321928,0.115524,cluster2
679,'2716N: Security Apparatus - Fund for Peace - 3','0025: Crop production index  (2004-2006 = 100) - WDI - 22',0.18097,0.168721,0.03539,0.16637,4.459432,0.110676,cluster2
680,'2716N: Security Apparatus - Fund for Peace - 3','0938: Lower secondary school starting age  (years) - WDI - 868',0.17858,0.178357,0.13192,0.16648,4.459432,-0.014932,cluster2
681,'2716N: Security Apparatus - Fund for Peace - 3','1257: Unemployment; male (\% of male labor force)  (modeled ILO estimate) - WDI - 1170',0.17783,0.173296,0.0338,0.17783,4.321928,-0.067335,cluster2
682,'2716N: Security Apparatus - Fund for Peace - 3','1091: Tuberculosis treatment success rate  (\% of new cases) - WDI - 1006',0.17636,0.142079,0.04007,0.17636,4.321928,0.185152,cluster2
683,'2716N: Security Apparatus - Fund for Peace - 3','0362: Electricity production from natural gas sources  (\% of total) - WDI - 351',0.16683,0.161611,0.02422,0.16683,4.169925,0.072243,cluster5
684,'2716N: Security Apparatus - Fund for Peace - 3','0895: Primary education; duration  (years) - WDI - 825',0.16676,0.161082,0.12193,0.15804,4.459432,-0.075353,cluster2
685,'2716N: Security Apparatus - Fund for Peace - 3','0942: Secondary education; duration  (years) - WDI - 872',0.15442,0.153197,0.09912,0.14514,4.459432,-0.034964,cluster2
686,'2716N: Security Apparatus - Fund for Peace - 3','1006: Mothers are guaranteed an equivalent position after maternity leave  (1=yes; 0=no) - WDI - 933',0.14967,0.129962,0.13541,0.13321,4.169925,-0.140386,cluster2
687,'2716N: Security Apparatus - Fund for Peace - 3','0365: Renewable electricity output  (\% of total electricity output) - WDI - 354',0.14751,0.142277,0.01092,0.14751,4.321928,0.072343,cluster2
688,'2716N: Security Apparatus - Fund for Peace - 3','1003: Law mandates paid or unpaid maternity leave  (1=yes; 0=no) - WDI - 931',0.14655,0.078944,0.08026,0.14655,3.584963,0.260012,cluster6
689,'2716N: Security Apparatus - Fund for Peace - 3','0789: Coal rents  (\% of GDP) - WDI - 721',0.13989,0.13921,0.02529,0.13989,4.321928,-0.026082,cluster2
690,'2716N: Security Apparatus - Fund for Peace - 3','0883: Preprimary education; duration  (years) - WDI - 813',0.12017,0.118955,0.10453,0.11248,4.459432,-0.034856,cluster2
