@relation MINE-Indicator-2006TO2013-0811_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
458,'0811N: GDP per capita growth  (annual \%) - WDI','0723: Imports of goods and services  (annual \% growth) - WDI',0.1481,0.147072,0.01022,0.1481,6.285402,0.032058,cluster1
459,'0811N: GDP per capita growth  (annual \%) - WDI','1297: Population ages 65 and above  (\% of total) - WDI',0.14808,0.138721,0.02638,0.14808,6.426265,-0.096743,cluster3
460,'0811N: GDP per capita growth  (annual \%) - WDI','0183: External debt stocks  (\% of GNI) - WDI',0.14806,0.147046,0.0175,0.14469,5.954197,-0.031846,cluster0
461,'0811N: GDP per capita growth  (annual \%) - WDI','1733: Crude oil production - TOT (KTOE) - OECD',0.14797,0.147327,0.03127,0.14469,6,-0.025352,cluster1
462,'0811N: GDP per capita growth  (annual \%) - WDI','1899: Percentage of Individuals using the Internet (\%) - ITU',0.14797,0.11938,0.01575,0.14797,6.285402,-0.169085,cluster1
463,'0811N: GDP per capita growth  (annual \%) - WDI','0643: Internet users  (per 100 people) - WDI',0.14795,0.117146,0.01812,0.1462,6.459432,-0.17551,cluster3
464,'0811N: GDP per capita growth  (annual \%) - WDI','0222: Average interest on new external debt commitments  (\%) - WDI',0.14793,0.13934,0.013,0.14793,5.954197,0.092685,cluster0
465,'0811N: GDP per capita growth  (annual \%) - WDI','0129: PPG; commercial banks  (AMT; current US$) - WDI',0.14786,0.142972,0.02374,0.14786,5.954197,0.069916,cluster0
466,'0811N: GDP per capita growth  (annual \%) - WDI','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI',0.1478,0.146741,0.02345,0.1478,6.392317,0.032546,cluster3
467,'0811N: GDP per capita growth  (annual \%) - WDI','0125: PPG; multilateral  (AMT; current US$) - WDI',0.14773,0.140912,0.00553,0.14773,5.954197,0.082571,cluster0
468,'0811N: GDP per capita growth  (annual \%) - WDI','0468: Net domestic credit  (current LCU) - WDI',0.14771,0.145859,0.02413,0.14512,6.247928,0.043028,cluster1
469,'0811N: GDP per capita growth  (annual \%) - WDI','0075: Secondary income receipts  (BoP; current US$) - WDI',0.1477,0.147058,0.02331,0.1477,6.357552,-0.025328,cluster3
470,'0811N: GDP per capita growth  (annual \%) - WDI','0944: Secondary education; pupils  (\% female) - WDI',0.14764,0.145997,0.02037,0.14764,6.247928,-0.040538,cluster1
471,'0811N: GDP per capita growth  (annual \%) - WDI','0931: Adjusted net enrollment rate; primary; male  (\% of primary school age children) - WDI',0.1476,0.146653,0.01037,0.14479,6.087463,0.03077,cluster1
472,'0811N: GDP per capita growth  (annual \%) - WDI','0312: PPG; other private creditors  (NTR; current US$) - WDI',0.14758,0.14554,0.02033,0.14758,5.954197,-0.045161,cluster0
473,'0811N: GDP per capita growth  (annual \%) - WDI','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO',0.14752,0.147105,0.02144,0.14511,6.209454,-0.020383,cluster1
474,'0811N: GDP per capita growth  (annual \%) - WDI','0706: Gross fixed capital formation  (current LCU) - WDI',0.14744,0.146434,0.01895,0.14744,6.209454,0.031725,cluster1
475,'0811N: GDP per capita growth  (annual \%) - WDI','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.14737,0.146147,0.025,0.14507,6.426265,-0.034977,cluster3
476,'0811N: GDP per capita growth  (annual \%) - WDI','1897: Fixed-telephone subscriptions - ITU',0.14727,0.142824,0.02789,0.14727,6.285402,0.066681,cluster1
477,'0811N: GDP per capita growth  (annual \%) - WDI','0319: Net ODA received  (\% of gross capital formation) - WDI',0.14721,0.147193,0.02151,0.14404,6.129283,0.004101,cluster1
478,'0811N: GDP per capita growth  (annual \%) - WDI','0462: Total reserves  (includes gold; current US$) - WDI',0.14716,0.143046,0.02642,0.14716,6.247928,0.064144,cluster1
479,'0811N: GDP per capita growth  (annual \%) - WDI','0463: Total reserves  (\% of total external debt) - WDI',0.14715,0.147125,0.01915,0.14374,6.044394,-0.005041,cluster1
480,'0811N: GDP per capita growth  (annual \%) - WDI','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.14699,0.141964,0.01273,0.14699,6.392317,0.070892,cluster3
481,'0811N: GDP per capita growth  (annual \%) - WDI','0193: PPG; IBRD  (DOD; current US$) - WDI',0.14691,0.139389,0.025,0.14691,5.954197,0.086724,cluster0
482,'0811N: GDP per capita growth  (annual \%) - WDI','0102: Net bilateral aid flows from DAC donors; Italy  (current US$) - WDI',0.14684,0.146681,0.02586,0.14358,6.044394,0.012602,cluster1
483,'0811N: GDP per capita growth  (annual \%) - WDI','0712: Changes in inventories  (current LCU) - WDI',0.14684,0.146565,0.01869,0.14684,6.169925,-0.016582,cluster1
484,'0811N: GDP per capita growth  (annual \%) - WDI','0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI',0.14673,0.145512,0.02505,0.14673,6.044394,-0.034895,cluster1
485,'0811N: GDP per capita growth  (annual \%) - WDI','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO',0.14667,0.146215,0.02133,0.14382,6.209454,-0.021337,cluster1
486,'0811N: GDP per capita growth  (annual \%) - WDI','0024: Cereal production  (metric tons) - WDI',0.14658,0.145055,0.0278,0.14417,6.392317,0.039051,cluster3
487,'0811N: GDP per capita growth  (annual \%) - WDI','0455: Bank capital to assets ratio  (\%) - WDI',0.14653,0.132632,0.01892,0.14387,6.044394,0.117891,cluster1
488,'0811N: GDP per capita growth  (annual \%) - WDI','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI',0.14652,0.143085,0.03931,0.14405,6.321928,0.058611,cluster1
489,'0811N: GDP per capita growth  (annual \%) - WDI','0175: PPG; private creditors  (DIS; current US$) - WDI',0.1465,0.142532,0.02844,0.1465,5.954197,0.062991,cluster0
490,'0811N: GDP per capita growth  (annual \%) - WDI','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.14648,0.140568,0.02456,0.14648,6.169925,0.076887,cluster1
491,'0811N: GDP per capita growth  (annual \%) - WDI','0201: PPG; commercial banks  (DOD; current US$) - WDI',0.14646,0.141627,0.01639,0.14646,5.954197,0.069518,cluster0
492,'0811N: GDP per capita growth  (annual \%) - WDI','0720: Imports of goods and services  (current US$) - WDI',0.14623,0.14519,0.02036,0.14371,6.426265,-0.032249,cluster3
493,'0811N: GDP per capita growth  (annual \%) - WDI','0044: Personal remittances; paid  (current US$) - WDI',0.14622,0.14265,0.02705,0.14622,6.357552,-0.05975,cluster3
494,'0811N: GDP per capita growth  (annual \%) - WDI','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.1462,0.144296,0.02492,0.14378,6.285402,-0.043633,cluster1
495,'0811N: GDP per capita growth  (annual \%) - WDI','0978: School enrollment; tertiary  (\% gross) - WDI',0.1462,0.126164,0.01297,0.1462,6.129283,-0.141547,cluster1
496,'0811N: GDP per capita growth  (annual \%) - WDI','1101: Health expenditure; public  (\% of total health expenditure) - WDI',0.14613,0.127437,0.02182,0.14613,6.426265,-0.136722,cluster3
497,'0811N: GDP per capita growth  (annual \%) - WDI','0597: Trademark applications; direct nonresident - WDI',0.14611,0.14609,0.0107,0.14231,6.087463,-0.00448,cluster1
498,'0811N: GDP per capita growth  (annual \%) - WDI','0665: General government final consumption expenditure  (\% of GDP) - WDI',0.1461,0.146069,0.01464,0.14382,6.392317,-0.005537,cluster3
499,'0811N: GDP per capita growth  (annual \%) - WDI','0748: Industry; value added  (\% of GDP) - WDI',0.14609,0.145557,0.01433,0.14609,6.392317,0.023087,cluster3
500,'0811N: GDP per capita growth  (annual \%) - WDI','0088: Net bilateral aid flows from DAC donors; Belgium  (current US$) - WDI',0.14601,0.145925,0.01711,0.14601,5.954197,-0.009218,cluster0
501,'0811N: GDP per capita growth  (annual \%) - WDI','0330: IMF repurchases and charges  (TDS; current US$) - WDI',0.14598,0.142063,0.01049,0.14598,5.954197,0.062588,cluster0
502,'0811N: GDP per capita growth  (annual \%) - WDI','0941: Lower secondary completion rate; total  (\% of relevant age group) - WDI',0.14598,0.145415,0.00792,0.14291,6.087463,-0.023766,cluster1
503,'0811N: GDP per capita growth  (annual \%) - WDI','0887: School enrollment; preprimary; male  (\% gross) - WDI',0.14596,0.136792,0.00856,0.14596,6.169925,-0.095752,cluster1
504,'0811N: GDP per capita growth  (annual \%) - WDI','0170: PPG; bonds  (DIS; current US$) - WDI',0.14594,0.141896,0.04235,0.14594,5.954197,0.063592,cluster0
505,'0811N: GDP per capita growth  (annual \%) - WDI','0033: Imports of goods and services  (BoP; current US$) - WDI',0.14587,0.144148,0.02901,0.14339,6.392317,-0.041496,cluster3
506,'0811N: GDP per capita growth  (annual \%) - WDI','0726: External balance on goods and services  (current US$) - WDI',0.14586,0.145104,0.01998,0.14586,6.247928,0.027487,cluster1
507,'0811N: GDP per capita growth  (annual \%) - WDI','0339: Multilateral debt service  (TDS; current US$) - WDI',0.14577,0.138725,0.00957,0.14577,5.954197,0.083933,cluster0
508,'0811N: GDP per capita growth  (annual \%) - WDI','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO',0.14574,0.144135,0.02239,0.14306,6.209454,-0.040065,cluster1
509,'0811N: GDP per capita growth  (annual \%) - WDI','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO',0.14571,0.142629,0.02445,0.143,6.209454,-0.055508,cluster1
510,'0811N: GDP per capita growth  (annual \%) - WDI','2704: Corruption perceptions index - Transparency',0.14556,0.121036,0.02276,0.14556,6.209454,-0.156602,cluster1
511,'0811N: GDP per capita growth  (annual \%) - WDI','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI',0.14553,0.134599,0.03273,0.14553,6.426265,0.10455,cluster3
512,'0811N: GDP per capita growth  (annual \%) - WDI','0923: Repeaters; primary; total  (\% of total enrollment) - WDI',0.14551,0.145461,0.01865,0.14279,6.209454,-0.006992,cluster1
513,'0811N: GDP per capita growth  (annual \%) - WDI','1783: Renewable energy - TOT (KTOE) - OECD',0.14551,0.145484,0.02054,0.14181,6,-0.00514,cluster1
514,'0811N: GDP per capita growth  (annual \%) - WDI','0248: Interest arrears; official creditors  (current US$) - WDI',0.1455,0.143532,0.03003,0.1455,5.954197,0.044366,cluster0
515,'0811N: GDP per capita growth  (annual \%) - WDI','0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI',0.14539,0.140989,0.01497,0.14539,5.954197,0.066341,cluster0
516,'0811N: GDP per capita growth  (annual \%) - WDI','0898: Pupil-teacher ratio; primary - WDI',0.14535,0.14066,0.00631,0.14535,6.209454,0.068485,cluster1
517,'0811N: GDP per capita growth  (annual \%) - WDI','0594: Scientific and technical journal articles - WDI',0.14533,0.144995,0.02541,0.14533,6.426265,-0.018316,cluster3
518,'0811N: GDP per capita growth  (annual \%) - WDI','0278: PPG; commercial banks  (NFL; current US$) - WDI',0.14521,0.14521,0.02096,0.14521,5.954197,0.000526,cluster0
519,'0811N: GDP per capita growth  (annual \%) - WDI','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO',0.1452,0.140619,0.02921,0.14243,6.169925,0.067685,cluster1
520,'0811N: GDP per capita growth  (annual \%) - WDI','0622: Overall level of statistical capacity  (scale 0 - 100) - WDI',0.14511,0.139543,0.0608,0.14511,6.129283,0.074615,cluster4
521,'0811N: GDP per capita growth  (annual \%) - WDI','0469: Net foreign assets  (current LCU) - WDI',0.14493,0.142015,0.02718,0.14244,6.247928,0.053992,cluster1
522,'0811N: GDP per capita growth  (annual \%) - WDI','0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI',0.14489,0.144879,0.01099,0.14189,6.087463,0.003389,cluster1
523,'0811N: GDP per capita growth  (annual \%) - WDI','1269: Prevalence of undernourishment  (\% of population) - WDI',0.14483,0.134836,0.0099,0.14483,6,0.099968,cluster1
524,'0811N: GDP per capita growth  (annual \%) - WDI','0235: PPG; IBRD  (INT; current US$) - WDI',0.14474,0.136303,0.02649,0.14474,5.954197,0.091851,cluster0
525,'0811N: GDP per capita growth  (annual \%) - WDI','0822: GNI; Atlas method  (current US$) - WDI',0.14468,0.143839,0.01658,0.14246,6.459432,-0.028997,cluster3
526,'0811N: GDP per capita growth  (annual \%) - WDI','0135: Principal arrears; official creditors  (current US$) - WDI',0.14456,0.141629,0.03348,0.14456,5.954197,0.05414,cluster0
527,'0811N: GDP per capita growth  (annual \%) - WDI','0922: Repeaters; primary; male  (\% of male enrollment) - WDI',0.14455,0.144548,0.01773,0.14455,6.169925,0.001561,cluster1
528,'0811N: GDP per capita growth  (annual \%) - WDI','1073: People practicing open defecation; rural  (\% of rural population) - WDI',0.14453,0.135445,0.01309,0.14249,6.392317,0.095317,cluster3
529,'0811N: GDP per capita growth  (annual \%) - WDI','0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI',0.14439,0.143658,0.02586,0.14111,6.087463,0.027051,cluster1
530,'0811N: GDP per capita growth  (annual \%) - WDI','1770: Primary energy supply - TOT (MLN_TOE) - OECD',0.14435,0.144324,0.01959,0.14056,6,-0.00514,cluster1
531,'0811N: GDP per capita growth  (annual \%) - WDI','0636: Mobile cellular subscriptions  (per 100 people) - WDI',0.14433,0.132033,0.01573,0.14239,6.459432,-0.110893,cluster3
532,'0811N: GDP per capita growth  (annual \%) - WDI','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO',0.14432,0.14166,0.02323,0.14174,6.285402,-0.051577,cluster1
533,'0811N: GDP per capita growth  (annual \%) - WDI','0661: General government final consumption expenditure  (current LCU) - WDI',0.14424,0.143479,0.01626,0.14424,6.209454,0.027586,cluster1
534,'0811N: GDP per capita growth  (annual \%) - WDI','2712: Poverty and Economic Decline - Fund for Peace',0.14418,0.125671,0.05233,0.14418,6.209454,0.136048,cluster4
535,'0811N: GDP per capita growth  (annual \%) - WDI','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO',0.14416,0.141015,0.02504,0.14173,6.285402,-0.056082,cluster1
536,'0811N: GDP per capita growth  (annual \%) - WDI','0047: Net financial account  (BoP; current US$) - WDI',0.14412,0.141531,0.03252,0.14165,6.247928,0.050881,cluster1
537,'0811N: GDP per capita growth  (annual \%) - WDI','0666: Household final consumption expenditure; etc.  (current US$) - WDI',0.1441,0.142363,0.01134,0.14178,6.392317,-0.041683,cluster3
538,'0811N: GDP per capita growth  (annual \%) - WDI','0999: Proportion of seats held by women in national parliaments  (\%) - WDI',0.14403,0.143724,0.02492,0.14162,6.426265,0.017497,cluster3
539,'0811N: GDP per capita growth  (annual \%) - WDI','0056: Net capital account  (BoP; current US$) - WDI',0.14394,0.143911,0.01553,0.14394,6.129283,-0.005372,cluster1
540,'0811N: GDP per capita growth  (annual \%) - WDI','0570: Documents to import  (number) - WDI',0.14392,0.124415,0.03228,0.14179,6.426265,0.13966,cluster3
541,'0811N: GDP per capita growth  (annual \%) - WDI','0367: Electricity production from renewable sources; excluding hydroelectric  (\% of total) - WDI',0.14391,0.135018,0.00955,0.14391,6.169925,-0.0943,cluster1
542,'0811N: GDP per capita growth  (annual \%) - WDI','1384: Insurance and financial services  (\% of commercial service exports) - WDI',0.14383,0.117371,0.01505,0.14383,6.285402,-0.162662,cluster1
543,'0811N: GDP per capita growth  (annual \%) - WDI','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.14363,0.138973,0.01866,0.14077,6.169925,-0.06824,cluster1
544,'0811N: GDP per capita growth  (annual \%) - WDI','0641: Secure Internet servers - WDI',0.1436,0.141183,0.02873,0.1409,6.426265,-0.04916,cluster3
545,'0811N: GDP per capita growth  (annual \%) - WDI','1391: Merchandise exports to low- and middle-income economies in East Asia & Pacific  (\% of total merchandise exports) - WDI',0.14356,0.14014,0.01545,0.14065,6.169925,0.058482,cluster1
546,'0811N: GDP per capita growth  (annual \%) - WDI','1399: Merchandise exports to low- and middle-income economies within region  (\% of total merchandise exports) - WDI',0.14348,0.141684,0.01686,0.14021,6.044394,0.042381,cluster1
547,'0811N: GDP per capita growth  (annual \%) - WDI','0156: Debt forgiveness or reduction  (current US$) - WDI',0.14344,0.140865,0.0351,0.14344,5.954197,-0.05074,cluster0
548,'0811N: GDP per capita growth  (annual \%) - WDI','1278: Birth rate; crude  (per 1;000 people) - WDI',0.14344,0.141002,0.017,0.14151,6.459432,0.04938,cluster3
549,'0811N: GDP per capita growth  (annual \%) - WDI','0629: Air transport; passengers carried - WDI',0.14337,0.141858,0.01573,0.14076,6.247928,-0.03888,cluster1
550,'0811N: GDP per capita growth  (annual \%) - WDI','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO',0.14335,0.140633,0.02416,0.14335,6.169925,-0.052128,cluster1
551,'0811N: GDP per capita growth  (annual \%) - WDI','0211: Residual; debt stock-flow reconciliation  (current US$) - WDI',0.14333,0.134593,0.01452,0.14333,5.954197,0.093473,cluster0
552,'0811N: GDP per capita growth  (annual \%) - WDI','0840: Gross savings  (\% of GDP) - WDI',0.14326,0.122216,0.02492,0.14326,6.285402,0.145065,cluster1
553,'0811N: GDP per capita growth  (annual \%) - WDI','0320: Net ODA received  (\% of GNI) - WDI',0.14323,0.143212,0.02323,0.14045,6.209454,-0.004255,cluster1
554,'0811N: GDP per capita growth  (annual \%) - WDI','0897: Primary education; pupils  (\% female) - WDI',0.14321,0.14321,0.02672,0.14102,6.357552,0.00068,cluster3
555,'0811N: GDP per capita growth  (annual \%) - WDI','0470: Claims on private sector  (annual growth as \% of broad money) - WDI',0.1432,0.137647,0.00752,0.1432,6.129283,0.074518,cluster1
556,'0811N: GDP per capita growth  (annual \%) - WDI','0816: Total natural resources rents  (\% of GDP) - WDI',0.14306,0.142816,0.01695,0.14306,6.392317,0.015631,cluster3
557,'0811N: GDP per capita growth  (annual \%) - WDI','0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI',0.14304,0.138786,0.07376,0.14304,6.129283,0.065222,cluster4
558,'0811N: GDP per capita growth  (annual \%) - WDI','0070: Travel services  (\% of service exports; BoP) - WDI',0.14296,0.142899,0.02552,0.14047,6.357552,0.007831,cluster3
559,'0811N: GDP per capita growth  (annual \%) - WDI','0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI',0.14296,0.139625,0.02449,0.13994,6,0.057752,cluster1
560,'0811N: GDP per capita growth  (annual \%) - WDI','1386: Ores and metals exports  (\% of merchandise exports) - WDI',0.14277,0.140451,0.03855,0.14277,6.247928,0.048154,cluster1
561,'0811N: GDP per capita growth  (annual \%) - WDI','2708: Demographic Pressures - Fund for Peace',0.14276,0.119269,0.03697,0.14276,6.209454,0.153269,cluster4
562,'0811N: GDP per capita growth  (annual \%) - WDI','0172: PNG; bonds  (DIS; current US$) - WDI',0.14275,0.138976,0.04415,0.14275,5.954197,0.061429,cluster0
563,'0811N: GDP per capita growth  (annual \%) - WDI','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.1427,0.142168,0.02108,0.13969,6.209454,0.023061,cluster1
564,'0811N: GDP per capita growth  (annual \%) - WDI','0371: Energy imports; net  (\% of energy use) - WDI',0.14268,0.137699,0.02435,0.1398,6.209454,0.070578,cluster1
565,'0811N: GDP per capita growth  (annual \%) - WDI','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.14252,0.139659,0.02338,0.13991,6.285402,-0.053485,cluster1
566,'0811N: GDP per capita growth  (annual \%) - WDI','0440: Capture fisheries production  (metric tons) - WDI',0.14245,0.139983,0.02034,0.1404,6.459432,0.049672,cluster3
567,'0811N: GDP per capita growth  (annual \%) - WDI','2814: Balance of Payments-Imports-Construction (US dollar at current prices) - WTO',0.14245,0.142417,0.01835,0.14245,5.954197,-0.005713,cluster0
568,'0811N: GDP per capita growth  (annual \%) - WDI','0769: Adjusted savings: mineral depletion  (\% of GNI) - WDI',0.14236,0.134513,0.00764,0.14051,6.459432,0.088586,cluster3
569,'0811N: GDP per capita growth  (annual \%) - WDI','0150: Currency composition of PPG debt; Multiple currencies  (\%) - WDI',0.1423,0.141959,0.02739,0.1423,5.954197,-0.018459,cluster0
570,'0811N: GDP per capita growth  (annual \%) - WDI','0905: School enrollment; primary  (\% net) - WDI',0.1423,0.141593,0.01145,0.1423,6.129283,0.026589,cluster1
571,'0811N: GDP per capita growth  (annual \%) - WDI','0656: Military expenditure  (current LCU) - WDI',0.14217,0.142137,0.01637,0.13904,6.129283,0.005726,cluster1
572,'0811N: GDP per capita growth  (annual \%) - WDI','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.14213,0.139984,0.02694,0.13981,6.392317,-0.046321,cluster3
573,'0811N: GDP per capita growth  (annual \%) - WDI','0715: Gross capital formation  (current LCU) - WDI',0.14212,0.141501,0.01246,0.13961,6.247928,0.024879,cluster1
574,'0811N: GDP per capita growth  (annual \%) - WDI','1096: Out-of-pocket health expenditure  (\% of total expenditure on health) - WDI',0.14208,0.12245,0.00909,0.14208,6.426265,0.140106,cluster3
575,'0811N: GDP per capita growth  (annual \%) - WDI','0143: Commitments; IDA  (COM; current US$) - WDI',0.14201,0.136218,0.00847,0.14201,5.954197,0.076106,cluster0
576,'0811N: GDP per capita growth  (annual \%) - WDI','0785: Adjusted net savings; including particulate emission damage  (\% of GNI) - WDI',0.14184,0.124802,0.01153,0.13939,6.209454,0.130531,cluster1
577,'0811N: GDP per capita growth  (annual \%) - WDI','0255: Average maturity on new external debt commitments; official  (years) - WDI',0.14174,0.12698,0.01653,0.14174,5.954197,0.121491,cluster0
578,'0811N: GDP per capita growth  (annual \%) - WDI','0697: Exports of goods and services  (current US$) - WDI',0.14174,0.140842,0.02455,0.1397,6.426265,-0.029965,cluster3
579,'0811N: GDP per capita growth  (annual \%) - WDI','0823: GNI  (current US$) - WDI',0.14174,0.140888,0.01464,0.1396,6.459432,-0.029182,cluster3
580,'0811N: GDP per capita growth  (annual \%) - WDI','0130: PNG; bonds  (AMT; current US$) - WDI',0.14167,0.137452,0.04461,0.14167,5.954197,0.064947,cluster0
581,'0811N: GDP per capita growth  (annual \%) - WDI','1895: Mobile-cellular telephone subscriptions - ITU',0.14167,0.131254,0.00983,0.14167,6.285402,-0.102058,cluster1
582,'0811N: GDP per capita growth  (annual \%) - WDI','1896: Mobile-cellular telephone subscriptions per 100 inhabitants - ITU',0.14167,0.131254,0.00983,0.14167,6.285402,-0.102058,cluster1
583,'0811N: GDP per capita growth  (annual \%) - WDI','0799: Mineral rents  (\% of GDP) - WDI',0.14165,0.134244,0.00746,0.14165,6.459432,0.086056,cluster3
584,'0811N: GDP per capita growth  (annual \%) - WDI','0692: Gross national expenditure  (current US$) - WDI',0.14163,0.140842,0.01124,0.13943,6.426265,-0.02807,cluster3
585,'0811N: GDP per capita growth  (annual \%) - WDI','0471: Broad money  (current LCU) - WDI',0.14156,0.140771,0.01216,0.14156,6.129283,0.028089,cluster1
586,'0811N: GDP per capita growth  (annual \%) - WDI','0837: Gross savings  (current US$) - WDI',0.14155,0.14072,0.0176,0.14155,6.129283,0.028802,cluster1
587,'0811N: GDP per capita growth  (annual \%) - WDI','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.14145,0.138558,0.02481,0.14145,6.129283,-0.053773,cluster1
588,'0811N: GDP per capita growth  (annual \%) - WDI','2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO',0.14143,0.140613,0.02546,0.14143,6.169925,-0.028586,cluster1
589,'0811N: GDP per capita growth  (annual \%) - WDI','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.14141,0.136996,0.03051,0.13907,6.357552,-0.066438,cluster3
590,'0811N: GDP per capita growth  (annual \%) - WDI','0245: PPG; private creditors  (INT; current US$) - WDI',0.14141,0.138501,0.01935,0.14141,5.954197,0.053932,cluster0
591,'0811N: GDP per capita growth  (annual \%) - WDI','0800: GDP  (current US$) - WDI',0.14141,0.140609,0.01848,0.14141,6.459432,-0.02831,cluster3
592,'0811N: GDP per capita growth  (annual \%) - WDI','1403: High-technology exports  (current US$) - WDI',0.14135,0.140683,0.01533,0.13865,6.247928,-0.025831,cluster1
593,'0811N: GDP per capita growth  (annual \%) - WDI','0076: Personal transfers; receipts  (BoP; current US$) - WDI',0.14127,0.137296,0.01742,0.14127,6.169925,0.063042,cluster1
594,'0811N: GDP per capita growth  (annual \%) - WDI','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO',0.14126,0.140844,0.02193,0.13836,6.209454,-0.020391,cluster1
595,'0811N: GDP per capita growth  (annual \%) - WDI','2711: Uneven Development - Fund for Peace',0.14122,0.117343,0.05205,0.14122,6.209454,0.154523,cluster4
596,'0811N: GDP per capita growth  (annual \%) - WDI','0465: Total reserves minus gold  (current US$) - WDI',0.14117,0.136506,0.01735,0.14117,6.247928,0.068296,cluster1
597,'0811N: GDP per capita growth  (annual \%) - WDI','0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI',0.14108,0.135544,0.01233,0.14108,5.954197,0.074406,cluster0
598,'0811N: GDP per capita growth  (annual \%) - WDI','1102: Health expenditure; public  (\% of government expenditure) - WDI',0.14107,0.136248,0.00897,0.13896,6.357552,-0.069443,cluster3
599,'0811N: GDP per capita growth  (annual \%) - WDI','2709: Refugees and IDPs - Fund for Peace',0.14107,0.124639,0.06272,0.14107,6.209454,0.128183,cluster4
600,'0811N: GDP per capita growth  (annual \%) - WDI','0155: Currency composition of PPG debt; U.S. dollars  (\%) - WDI',0.14101,0.139577,0.00609,0.14101,5.954197,0.037861,cluster0
601,'0811N: GDP per capita growth  (annual \%) - WDI','0206: PPG; private creditors  (DOD; current US$) - WDI',0.14101,0.136549,0.00714,0.14101,5.954197,0.066788,cluster0
602,'0811N: GDP per capita growth  (annual \%) - WDI','0192: Debt forgiveness grants  (current US$) - WDI',0.14086,0.138349,0.06624,0.14086,5.954197,0.050112,cluster0
603,'0811N: GDP per capita growth  (annual \%) - WDI','0077: Personal remittances; received  (current US$) - WDI',0.14082,0.140373,0.01748,0.14082,6.357552,0.021147,cluster3
604,'0811N: GDP per capita growth  (annual \%) - WDI','0277: PPG; bonds  (NFL; current US$) - WDI',0.14081,0.138155,0.03422,0.14081,5.954197,0.051528,cluster0
605,'0811N: GDP per capita growth  (annual \%) - WDI','1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (\% of total merchandise imports) - WDI',0.14075,0.138709,0.01487,0.1385,6.321928,0.045175,cluster1
606,'0811N: GDP per capita growth  (annual \%) - WDI','0375: Alternative and nuclear energy  (\% of total energy use) - WDI',0.14068,0.139099,0.016,0.13792,6.209454,-0.039757,cluster1
607,'0811N: GDP per capita growth  (annual \%) - WDI','0266: Net official flows from UN agencies; IFAD  (current US$) - WDI',0.14065,0.140528,0.03077,0.14065,5.954197,-0.01106,cluster0
608,'0811N: GDP per capita growth  (annual \%) - WDI','0171: PPG; commercial banks  (DIS; current US$) - WDI',0.14062,0.138695,0.01637,0.14062,5.954197,0.043872,cluster0
609,'0811N: GDP per capita growth  (annual \%) - WDI','1050: Lifetime risk of maternal death  (1 in: rate varies by country) - WDI',0.14056,0.120251,0.03121,0.1392,6.426265,-0.14251,cluster3
610,'0811N: GDP per capita growth  (annual \%) - WDI','0958: School enrollment; secondary; private  (\% of total secondary) - WDI',0.14051,0.139778,0.02624,0.13736,6.129283,0.027058,cluster1
611,'0811N: GDP per capita growth  (annual \%) - WDI','0904: Gross intake ratio in first grade of primary education; total  (\% of relevant age group) - WDI',0.14029,0.126259,0.01252,0.13771,6.247928,0.118451,cluster1
