@relation MINE-Indicator-2006TO2013-2716_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
479,'2716N: Security Apparatus - Fund for Peace','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO',0.18135,0.167437,0.0304,0.17822,6.169925,-0.117954,cluster8
480,'2716N: Security Apparatus - Fund for Peace','0047: Net financial account  (BoP; current US$) - WDI',0.18111,0.179294,0.09444,0.1777,6.169925,0.042612,cluster9
481,'2716N: Security Apparatus - Fund for Peace','0027: Livestock production index  (2004-2006 = 100) - WDI',0.17987,0.141266,0.02939,0.17987,6.247928,0.196479,cluster8
482,'2716N: Security Apparatus - Fund for Peace','2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO',0.1798,0.126006,0.01909,0.1798,5.954197,-0.231936,cluster8
483,'2716N: Security Apparatus - Fund for Peace','1386: Ores and metals exports  (\% of merchandise exports) - WDI',0.17954,0.174473,0.07799,0.17596,6.087463,0.071186,cluster8
484,'2716N: Security Apparatus - Fund for Peace','0462: Total reserves  (includes gold; current US$) - WDI',0.1793,0.173778,0.033,0.1793,6.209454,-0.074313,cluster8
485,'2716N: Security Apparatus - Fund for Peace','1355: Fuel imports  (\% of merchandise imports) - WDI',0.17846,0.174915,0.08197,0.17531,6.087463,0.059541,cluster8
486,'2716N: Security Apparatus - Fund for Peace','0323: Net ODA received per capita  (current US$) - WDI',0.17831,0.171861,0.06766,0.17423,6,-0.080304,cluster8
487,'2716N: Security Apparatus - Fund for Peace','1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (\% of total merchandise exports) - WDI',0.17824,0.158368,0.09157,0.17497,6,0.140967,cluster8
488,'2716N: Security Apparatus - Fund for Peace','0482: Inflation; consumer prices  (annual \%) - WDI',0.17766,0.175156,0.02711,0.17766,6.209454,0.050039,cluster8
489,'2716N: Security Apparatus - Fund for Peace','0070: Travel services  (\% of service exports; BoP) - WDI',0.17728,0.159408,0.02474,0.17728,6.129283,0.133688,cluster8
490,'2716N: Security Apparatus - Fund for Peace','0360: Electricity production from hydroelectric sources  (\% of total) - WDI',0.17717,0.153175,0.07866,0.17405,6.044394,0.154902,cluster8
491,'2716N: Security Apparatus - Fund for Peace','0045: Current account balance  (BoP; current US$) - WDI',0.17676,0.174998,0.08067,0.17196,6.169925,0.041972,cluster8
492,'2716N: Security Apparatus - Fund for Peace','0421: CO2 emissions from manufacturing industries and construction  (\% of total fuel combustion) - WDI',0.17676,0.174324,0.09551,0.17372,6.044394,0.049358,cluster9
493,'2716N: Security Apparatus - Fund for Peace','0711: Changes in inventories  (current US$) - WDI',0.17672,0.175923,0.07221,0.17371,6.129283,0.028226,cluster8
494,'2716N: Security Apparatus - Fund for Peace','0702: Exports of goods and services  (\% of GDP) - WDI',0.17671,0.071565,0.06558,0.17421,6.209454,-0.324261,cluster8
495,'2716N: Security Apparatus - Fund for Peace','1397: Merchandise exports by the reporting economy; residual  (\% of total merchandise exports) - WDI',0.17664,0.160065,0.06319,0.17664,6.209454,0.128745,cluster8
496,'2716N: Security Apparatus - Fund for Peace','1382: Fuel exports  (\% of merchandise exports) - WDI',0.17578,0.123945,0.06609,0.17578,6.044394,0.227673,cluster8
497,'2716N: Security Apparatus - Fund for Peace','1374: Computer; communications and other services  (\% of commercial service imports) - WDI',0.17567,0.112015,0.02454,0.17567,6.129283,-0.252299,cluster8
498,'2716N: Security Apparatus - Fund for Peace','0420: CO2 emissions from electricity and heat production; total  (\% of total fuel combustion) - WDI',0.17531,0.15634,0.07962,0.17243,6.044394,-0.137733,cluster8
499,'2716N: Security Apparatus - Fund for Peace','0663: General government final consumption expenditure  (annual \% growth) - WDI',0.17505,0.164282,0.0723,0.17207,6.087463,0.103767,cluster8
500,'2716N: Security Apparatus - Fund for Peace','0484: Deposit interest rate  (\%) - WDI',0.17497,0.133185,0.08508,0.17173,6.044394,0.204414,cluster8
501,'2716N: Security Apparatus - Fund for Peace','1360: Merchandise imports from economies in the Arab World  (\% of total merchandise imports) - WDI',0.17429,0.097245,0.0387,0.17429,6.169925,0.27757,cluster8
502,'2716N: Security Apparatus - Fund for Peace','0729: External balance on goods and services  (\% of GDP) - WDI',0.17424,0.110892,0.02233,0.1736,6.209454,-0.251689,cluster8
503,'2716N: Security Apparatus - Fund for Peace','0622: Overall level of statistical capacity  (scale 0 - 100) - WDI',0.1739,0.017764,0.04217,0.15577,5.97728,-0.395141,cluster8
504,'2716N: Security Apparatus - Fund for Peace','0473: Broad money to total reserves ratio - WDI',0.1737,0.173603,0.06419,0.17069,6.087463,0.009839,cluster8
505,'2716N: Security Apparatus - Fund for Peace','0050: Net trade in goods  (BoP; current US$) - WDI',0.17365,0.168495,0.08552,0.17068,6.169925,0.071797,cluster8
506,'2716N: Security Apparatus - Fund for Peace','1363: Merchandise imports from low- and middle-income economies outside region  (\% of total merchandise imports) - WDI',0.17354,0.168118,0.07546,0.17354,6.129283,0.073636,cluster8
507,'2716N: Security Apparatus - Fund for Peace','0075: Secondary income receipts  (BoP; current US$) - WDI',0.17299,0.145076,0.04516,0.17299,6.129283,-0.167075,cluster8
508,'2716N: Security Apparatus - Fund for Peace','0049: Net trade in goods and services  (BoP; current US$) - WDI',0.1725,0.171562,0.04886,0.16684,6.169925,0.03063,cluster8
509,'2716N: Security Apparatus - Fund for Peace','0465: Total reserves minus gold  (current US$) - WDI',0.17235,0.169815,0.04552,0.17235,6.209454,-0.050352,cluster8
510,'2716N: Security Apparatus - Fund for Peace','0064: Insurance and financial services  (\% of service exports; BoP) - WDI',0.17218,0.103669,0.03303,0.16923,6.087463,-0.261747,cluster8
511,'2716N: Security Apparatus - Fund for Peace','0726: External balance on goods and services  (current US$) - WDI',0.17216,0.17086,0.05476,0.17216,6.169925,0.036058,cluster8
512,'2716N: Security Apparatus - Fund for Peace','0730: Trade  (\% of GDP) - WDI',0.17192,0.109297,0.07077,0.16937,6.209454,-0.250246,cluster8
513,'2716N: Security Apparatus - Fund for Peace','1377: Travel services  (\% of commercial service imports) - WDI',0.17183,0.160513,0.0847,0.17183,6.129283,-0.10638,cluster8
514,'2716N: Security Apparatus - Fund for Peace','1387: Merchandise exports to economies in the Arab World  (\% of total merchandise exports) - WDI',0.17129,0.130235,0.04439,0.16846,6.209454,0.20262,cluster8
515,'2716N: Security Apparatus - Fund for Peace','0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI',0.17126,0.170811,0.08317,0.1679,6.044394,-0.021201,cluster8
516,'2716N: Security Apparatus - Fund for Peace','0669: Household final consumption expenditure; etc.  (annual \% growth) - WDI',0.17093,0.164026,0.03849,0.17093,6.044394,0.083089,cluster8
517,'2716N: Security Apparatus - Fund for Peace','1401: Computer; communications and other services  (\% of commercial service exports) - WDI',0.17075,0.154781,0.03323,0.16807,6.169925,-0.12637,cluster8
518,'2716N: Security Apparatus - Fund for Peace','0757: Services; etc.; value added  (annual \% growth) - WDI',0.16993,0.124374,0.02344,0.16723,6.169925,0.213439,cluster8
519,'2716N: Security Apparatus - Fund for Peace','0579: Start-up procedures to register a business  (number) - WDI',0.16952,-0.000508,0.0291,0.16952,6.169925,0.412344,cluster6
520,'2716N: Security Apparatus - Fund for Peace','0772: Adjusted savings: particulate emission damage  (current US$) - WDI',0.16952,0.160134,0.0579,0.16952,6.209454,-0.096883,cluster8
521,'2716N: Security Apparatus - Fund for Peace','0419: CO2 emissions from residential buildings and commercial and public services  (\% of total fuel combustion) - WDI',0.16917,0.158164,0.08156,0.16593,6.044394,-0.104907,cluster8
522,'2716N: Security Apparatus - Fund for Peace','0764: Adjusted savings: net forest depletion  (current US$) - WDI',0.16883,0.149434,0.07591,0.16883,6.209454,0.139268,cluster8
523,'2716N: Security Apparatus - Fund for Peace','1100: Health expenditure; private  (\% of GDP) - WDI',0.16756,0.143994,0.10132,0.16756,6.247928,0.153513,cluster8
524,'2716N: Security Apparatus - Fund for Peace','1390: Merchandise exports to low- and middle-income economies outside region  (\% of total merchandise exports) - WDI',0.16734,0.166492,0.04823,0.16458,6.129283,0.029112,cluster8
525,'2716N: Security Apparatus - Fund for Peace','0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI',0.16725,0.072041,0.04261,0.16426,6,0.308559,cluster8
526,'2716N: Security Apparatus - Fund for Peace','0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI',0.16691,0.127934,0.07857,0.16379,6.044394,0.197424,cluster8
527,'2716N: Security Apparatus - Fund for Peace','1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (\% of total merchandise imports) - WDI',0.16688,0.102275,0.04784,0.16688,6.129283,0.254175,cluster8
528,'2716N: Security Apparatus - Fund for Peace','1358: Manufactures imports  (\% of merchandise imports) - WDI',0.16569,0.093727,0.02534,0.16234,6.087463,-0.268259,cluster8
529,'2716N: Security Apparatus - Fund for Peace','0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI',0.16507,0.139161,0.04918,0.16507,5.954197,0.160962,cluster8
530,'2716N: Security Apparatus - Fund for Peace','0731: Agriculture; value added  (current US$) - WDI',0.16486,0.164576,0.08622,0.16486,6.169925,0.016838,cluster8
531,'2716N: Security Apparatus - Fund for Peace','0030: Trade in services  (\% of GDP) - WDI',0.16471,0.148491,0.07099,0.16171,6.169925,-0.127353,cluster8
532,'2716N: Security Apparatus - Fund for Peace','1381: Food exports  (\% of merchandise exports) - WDI',0.16433,0.143605,0.05548,0.16147,6.087463,0.143962,cluster8
533,'2716N: Security Apparatus - Fund for Peace','0710: Gross fixed capital formation  (\% of GDP) - WDI',0.16411,0.157793,0.05125,0.16137,6.169925,-0.079483,cluster8
534,'2716N: Security Apparatus - Fund for Peace','0026: Food production index  (2004-2006 = 100) - WDI',0.164,0.12296,0.04689,0.164,6.247928,0.202582,cluster8
535,'2716N: Security Apparatus - Fund for Peace','0060: ICT service exports  (\% of service exports; BoP) - WDI',0.16335,0.156712,0.03798,0.16335,6,-0.081471,cluster8
536,'2716N: Security Apparatus - Fund for Peace','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (\% of total merchandise imports) - WDI',0.16326,0.097148,0.04921,0.16326,5.954197,0.257123,cluster8
537,'2716N: Security Apparatus - Fund for Peace','1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise imports) - WDI',0.16316,0.16132,0.07976,0.15971,6.129283,0.042897,cluster8
538,'2716N: Security Apparatus - Fund for Peace','0840: Gross savings  (\% of GDP) - WDI',0.16303,0.162878,0.09147,0.16015,6.087463,0.012318,cluster8
539,'2716N: Security Apparatus - Fund for Peace','0725: Imports of goods and services  (\% of GDP) - WDI',0.16219,0.14457,0.09335,0.15935,6.209454,-0.13274,cluster8
540,'2716N: Security Apparatus - Fund for Peace','0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI',0.16217,0.161855,0.07625,0.15859,6.044394,-0.017757,cluster8
541,'2716N: Security Apparatus - Fund for Peace','0675: Household final consumption expenditure  (annual \% growth) - WDI',0.16215,0.145877,0.03519,0.15952,6.087463,0.127564,cluster8
542,'2716N: Security Apparatus - Fund for Peace','1378: Net barter terms of trade index  (2000 = 100) - WDI',0.16148,0.12038,0.05611,0.16148,6.247928,0.20273,cluster8
543,'2716N: Security Apparatus - Fund for Peace','0040: Travel services  (\% of service imports; BoP) - WDI',0.1611,0.142279,0.06901,0.1611,6.129283,-0.137189,cluster8
544,'2716N: Security Apparatus - Fund for Peace','0790: Inflation; GDP deflator  (annual \%) - WDI',0.1594,0.108296,0.02531,0.15663,6.247928,0.226062,cluster8
545,'2716N: Security Apparatus - Fund for Peace','0031: Communications; computer; etc.  (\% of service imports; BoP) - WDI',0.15913,0.103264,0.02042,0.15913,6.129283,-0.236361,cluster8
546,'2716N: Security Apparatus - Fund for Peace','0034: Insurance and financial services  (\% of service imports; BoP) - WDI',0.159,0.134007,0.08941,0.159,6.129283,-0.158091,cluster8
547,'2716N: Security Apparatus - Fund for Peace','0684: Final consumption expenditure; etc.  (annual \% growth) - WDI',0.15887,0.135485,0.01932,0.15596,6.087463,0.152921,cluster8
548,'2716N: Security Apparatus - Fund for Peace','1141: Employment to population ratio; ages 15-24; total (\%)  (modeled ILO estimate) - WDI',0.15862,0.158321,0.06257,0.15862,6.209454,0.017302,cluster8
549,'2716N: Security Apparatus - Fund for Peace','0777: Adjusted savings: net national savings  (\% of GNI) - WDI',0.15859,0.143464,0.07593,0.15546,6.087463,0.122987,cluster8
550,'2716N: Security Apparatus - Fund for Peace','0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI',0.15794,0.145849,0.04403,0.15794,5.954197,0.10996,cluster8
551,'2716N: Security Apparatus - Fund for Peace','0678: Household final consumption expenditure per capita growth  (annual \%) - WDI',0.15774,0.146315,0.03523,0.15413,6.044394,0.106888,cluster8
552,'2716N: Security Apparatus - Fund for Peace','0657: Military expenditure  (\% of GDP) - WDI',0.1577,0.126193,0.06243,0.15483,6.129283,0.177501,cluster8
553,'2716N: Security Apparatus - Fund for Peace','0476: Money and quasi money (M2)  (current LCU) - WDI',0.15764,0.157323,0.02723,0.15764,6.087463,-0.017818,cluster8
554,'2716N: Security Apparatus - Fund for Peace','0546: Public credit registry coverage  (\% of adults) - WDI',0.15693,0.124999,0.05942,0.15693,6.169925,-0.178693,cluster8
555,'2716N: Security Apparatus - Fund for Peace','0061: Communications; computer; etc.  (\% of service exports; BoP) - WDI',0.15665,0.156278,0.02324,0.15665,6.129283,0.019288,cluster8
556,'2716N: Security Apparatus - Fund for Peace','0746: Industry; value added  (annual \% growth) - WDI',0.15637,0.140773,0.07918,0.15356,6.169925,0.124888,cluster8
557,'2716N: Security Apparatus - Fund for Peace','0487: Real interest rate  (\%) - WDI',0.15549,0.137275,0.06267,0.15192,5.954197,0.134965,cluster8
558,'2716N: Security Apparatus - Fund for Peace','1380: Agricultural raw materials exports  (\% of merchandise exports) - WDI',0.15528,0.125159,0.0577,0.15203,6.087463,0.173554,cluster8
559,'2716N: Security Apparatus - Fund for Peace','0320: Net ODA received  (\% of GNI) - WDI',0.15505,0.141511,0.05117,0.15505,5.954197,0.116355,cluster8
560,'2716N: Security Apparatus - Fund for Peace','0780: Adjusted net national income  (annual \% growth) - WDI',0.15502,0.145171,0.05599,0.15502,6.044394,0.099241,cluster8
561,'2716N: Security Apparatus - Fund for Peace','0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI',0.15496,0.142192,0.0427,0.15169,6,0.112994,cluster8
562,'2716N: Security Apparatus - Fund for Peace','1357: Insurance and financial services  (\% of commercial service imports) - WDI',0.15491,0.134421,0.09215,0.15491,6.129283,-0.14314,cluster8
563,'2716N: Security Apparatus - Fund for Peace','0479: Money and quasi money growth  (annual \%) - WDI',0.15398,0.107334,0.05532,0.15398,6.087463,0.215977,cluster8
564,'2716N: Security Apparatus - Fund for Peace','0776: Adjusted savings: net national savings  (current US$) - WDI',0.15324,0.15309,0.04022,0.15,6.087463,-0.012229,cluster8
565,'2716N: Security Apparatus - Fund for Peace','1384: Insurance and financial services  (\% of commercial service exports) - WDI',0.1528,0.099746,0.03738,0.14993,6.087463,-0.230335,cluster8
566,'2716N: Security Apparatus - Fund for Peace','0719: Gross capital formation  (\% of GDP) - WDI',0.15277,0.15035,0.05601,0.15277,6.169925,-0.049199,cluster8
567,'2716N: Security Apparatus - Fund for Peace','0807: Natural gas rents  (\% of GDP) - WDI',0.15269,0.144343,0.0894,0.15269,6.169925,0.091363,cluster8
568,'2716N: Security Apparatus - Fund for Peace','0471: Broad money  (current LCU) - WDI',0.15169,0.150089,0.02669,0.15169,6.087463,-0.040016,cluster8
569,'2716N: Security Apparatus - Fund for Peace','0748: Industry; value added  (\% of GDP) - WDI',0.15145,0.15077,0.06958,0.1484,6.169925,-0.026078,cluster8
570,'2716N: Security Apparatus - Fund for Peace','0770: Adjusted savings: energy depletion  (current US$) - WDI',0.15124,0.15112,0.0866,0.15124,6.247928,0.010936,cluster8
571,'2716N: Security Apparatus - Fund for Peace','0803: GDP growth  (annual \%) - WDI',0.15118,0.128954,0.03278,0.14878,6.247928,0.149083,cluster8
572,'2716N: Security Apparatus - Fund for Peace','0775: Adjusted savings: gross savings  (\% of GNI) - WDI',0.15097,0.139189,0.06586,0.14776,6.087463,-0.108539,cluster8
573,'2716N: Security Apparatus - Fund for Peace','0839: Gross savings  (\% of GNI) - WDI',0.15097,0.139189,0.06586,0.14776,6.087463,-0.108539,cluster8
574,'2716N: Security Apparatus - Fund for Peace','0742: Manufacturing; value added  (\% of GDP) - WDI',0.15073,0.110665,0.028,0.1474,6.129283,-0.200161,cluster8
575,'2716N: Security Apparatus - Fund for Peace','0051: Net errors and omissions  (BoP; current US$) - WDI',0.15009,0.150041,0.073,0.14729,6.169925,-0.006976,cluster8
576,'2716N: Security Apparatus - Fund for Peace','0734: Agriculture; value added  (annual \% growth) - WDI',0.14978,0.144439,0.08798,0.14707,6.169925,0.073084,cluster8
577,'2716N: Security Apparatus - Fund for Peace','0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI',0.14927,0.13885,0.04393,0.14574,6,0.102077,cluster8
578,'2716N: Security Apparatus - Fund for Peace','0717: Gross capital formation  (annual \% growth) - WDI',0.14888,0.131124,0.07088,0.14542,6.087463,0.133252,cluster8
579,'2716N: Security Apparatus - Fund for Peace','1208: Labor force participation rate; male (\% of male population ages 15-64)  (modeled ILO estimate) - WDI',0.14874,0.147668,0.074,0.14698,6.247928,-0.032749,cluster8
580,'2716N: Security Apparatus - Fund for Peace','0474: Broad money growth  (annual \%) - WDI',0.14848,0.100436,0.05254,0.14848,6.087463,0.21919,cluster8
581,'2716N: Security Apparatus - Fund for Peace','1328: Import volume index  (2000 = 100) - WDI',0.1471,0.096904,0.02163,0.1471,6.247928,0.224045,cluster8
582,'2716N: Security Apparatus - Fund for Peace','0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI',0.14698,0.036605,0.07554,0.14698,6,-0.332228,cluster8
583,'2716N: Security Apparatus - Fund for Peace','0708: Gross fixed capital formation  (annual \% growth) - WDI',0.14682,0.12856,0.07164,0.14403,6.087463,0.135131,cluster8
584,'2716N: Security Apparatus - Fund for Peace','1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (\% of total merchandise imports) - WDI',0.14631,0.091256,0.04308,0.14332,6.209454,0.234635,cluster8
585,'2716N: Security Apparatus - Fund for Peace','1373: Import value index  (2000 = 100) - WDI',0.14538,0.095874,0.03447,0.14538,6.247928,0.2225,cluster8
586,'2716N: Security Apparatus - Fund for Peace','0025: Crop production index  (2004-2006 = 100) - WDI',0.14494,0.125151,0.04411,0.14494,6.247928,0.140674,cluster8
587,'2716N: Security Apparatus - Fund for Peace','1326: International tourism; expenditures  (\% of total imports) - WDI',0.14479,0.142958,0.0631,0.14241,6.169925,-0.042807,cluster8
588,'2716N: Security Apparatus - Fund for Peace','0635: Mobile cellular subscriptions - WDI',0.14448,0.144342,0.03725,0.14448,6.247928,0.01173,cluster8
589,'2716N: Security Apparatus - Fund for Peace','0740: Manufacturing; value added  (annual \% growth) - WDI',0.14443,0.134499,0.07685,0.14142,6.129283,0.099653,cluster8
590,'2716N: Security Apparatus - Fund for Peace','0878: Compulsory education; duration  (years) - WDI',0.14348,0.054673,0.03276,0.14348,4.807355,-0.298004,cluster12
591,'2716N: Security Apparatus - Fund for Peace','0811: GDP per capita growth  (annual \%) - WDI',0.14286,0.133474,0.04179,0.14007,6.247928,0.096882,cluster8
592,'2716N: Security Apparatus - Fund for Peace','0768: Adjusted savings: mineral depletion  (current US$) - WDI',0.14265,0.140587,0.05368,0.14265,6.247928,-0.045416,cluster8
593,'2716N: Security Apparatus - Fund for Peace','1327: Merchandise trade  (\% of GDP) - WDI',0.14263,0.080048,0.03617,0.13991,6.247928,-0.250164,cluster8
594,'2716N: Security Apparatus - Fund for Peace','0077: Personal remittances; received  (current US$) - WDI',0.14252,0.139249,0.02978,0.14252,6.129283,0.057195,cluster8
595,'2716N: Security Apparatus - Fund for Peace','0783: Adjusted net national income per capita  (annual \% growth) - WDI',0.14148,0.135547,0.0797,0.14148,6.044394,0.077027,cluster8
596,'2716N: Security Apparatus - Fund for Peace','0475: Money  (current LCU) - WDI',0.13951,0.135611,0.04772,0.13857,6.087463,-0.062445,cluster8
597,'2716N: Security Apparatus - Fund for Peace','0069: Transport services  (\% of service exports; BoP) - WDI',0.13775,0.130678,0.06047,0.13775,6.129283,-0.084097,cluster8
598,'2716N: Security Apparatus - Fund for Peace','0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI',0.13762,0.108983,0.04712,0.13762,6.169925,-0.169225,cluster8
599,'2716N: Security Apparatus - Fund for Peace','0833: GNI per capita growth  (annual \%) - WDI',0.13748,0.127725,0.05258,0.13436,6.087463,0.098766,cluster8
600,'2716N: Security Apparatus - Fund for Peace','0826: GNI growth  (annual \%) - WDI',0.13719,0.117699,0.03598,0.13446,6.087463,0.139611,cluster8
601,'2716N: Security Apparatus - Fund for Peace','0046: Current account balance  (\% of GDP) - WDI',0.13628,0.136186,0.038,0.13353,6.169925,0.009719,cluster8
602,'2716N: Security Apparatus - Fund for Peace','1379: Export volume index  (2000 = 100) - WDI',0.13547,0.135309,0.03627,0.13547,6.247928,0.012689,cluster8
603,'2716N: Security Apparatus - Fund for Peace','1259: Unemployment; total (\% of total labor force)  (modeled ILO estimate) - WDI',0.13538,0.133981,0.04275,0.13538,6.209454,0.037398,cluster8
604,'2716N: Security Apparatus - Fund for Peace','0466: Claims on central government  (annual growth as \% of broad money) - WDI',0.13468,0.134675,0.0655,0.13181,6.087463,-0.002341,cluster8
605,'2716N: Security Apparatus - Fund for Peace','1405: Transport services  (\% of commercial service exports) - WDI',0.13425,0.134192,0.06263,0.13425,6.129283,-0.007618,cluster8
606,'2716N: Security Apparatus - Fund for Peace','0072: Foreign direct investment; net inflows  (\% of GDP) - WDI',0.13392,0.119361,0.04683,0.13167,6.247928,-0.120661,cluster8
607,'2716N: Security Apparatus - Fund for Peace','1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (\% of total merchandise exports) - WDI',0.1336,0.106314,0.01694,0.13052,6.209454,0.165185,cluster8
608,'2716N: Security Apparatus - Fund for Peace','0576: Procedures to register property  (number) - WDI',0.1335,0.053794,0.04839,0.13282,6.169925,0.282322,cluster8
609,'2716N: Security Apparatus - Fund for Peace','0481: Consumer price index  (2010 = 100) - WDI',0.13248,0.131575,0.06332,0.13248,6.169925,0.030088,cluster8
610,'2716N: Security Apparatus - Fund for Peace','1353: Agricultural raw materials imports  (\% of merchandise imports) - WDI',0.13156,0.127499,0.06073,0.12855,6.087463,0.063723,cluster8
611,'2716N: Security Apparatus - Fund for Peace','0054: Reserves and related items  (BoP; current US$) - WDI',0.13007,0.12998,0.03399,0.12713,6.169925,-0.009465,cluster8
612,'2716N: Security Apparatus - Fund for Peace','0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI',0.12976,0.092062,0.06633,0.12976,6,-0.19416,cluster8
613,'2716N: Security Apparatus - Fund for Peace','2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO',0.12935,0.120049,0.07709,0.12935,6.247928,0.09644,cluster8
614,'2716N: Security Apparatus - Fund for Peace','1255: Unemployment; female (\% of female labor force)  (modeled ILO estimate) - WDI',0.12761,0.112689,0.02962,0.12761,6.209454,0.122152,cluster8
615,'2716N: Security Apparatus - Fund for Peace','0489: Claims on central government; etc.  (\% GDP) - WDI',0.12647,0.126144,0.06032,0.12647,6.169925,-0.018048,cluster8
616,'2716N: Security Apparatus - Fund for Peace','0700: Exports of goods and services  (annual \% growth) - WDI',0.12607,0.122157,0.06745,0.12607,6.087463,0.062552,cluster8
617,'2716N: Security Apparatus - Fund for Peace','0723: Imports of goods and services  (annual \% growth) - WDI',0.1233,0.117734,0.06476,0.1233,6.087463,0.074608,cluster8
618,'2716N: Security Apparatus - Fund for Peace','2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO',0.12116,0.117656,0.06609,0.11936,6.247928,0.059195,cluster8
619,'2716N: Security Apparatus - Fund for Peace','1257: Unemployment; male (\% of male labor force)  (modeled ILO estimate) - WDI',0.12037,0.12037,0.02818,0.12037,6.209454,-0.000421,cluster8
620,'2716N: Security Apparatus - Fund for Peace','0470: Claims on private sector  (annual growth as \% of broad money) - WDI',0.11935,0.118798,0.04387,0.11935,6.087463,-0.023492,cluster8
621,'2716N: Security Apparatus - Fund for Peace','1771: Primary energy supply - TOT (TOE_1000USD) - OECD',0.1172,0.08689,0.02116,0.1172,6,0.174096,cluster8
622,'2716N: Security Apparatus - Fund for Peace','0589: Procedures to build a warehouse  (number) - WDI',0.11489,0.094956,0.02652,0.11489,6.087463,0.141189,cluster8
623,'2716N: Security Apparatus - Fund for Peace','1400: Export value index  (2000 = 100) - WDI',0.10981,0.105307,0.01019,0.10981,6.247928,0.067101,cluster8
624,'2716N: Security Apparatus - Fund for Peace','2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO',0.10609,0.10479,0.05236,0.10609,6.247928,0.036058,cluster8
625,'2716N: Security Apparatus - Fund for Peace','2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO',0.10427,0.103813,0.04137,0.10224,6.247928,0.021372,cluster8
626,'2716N: Security Apparatus - Fund for Peace','2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO',0.10216,0.092619,0.04152,0.1001,6.247928,0.097677,cluster8
627,'2716N: Security Apparatus - Fund for Peace','0789: Coal rents  (\% of GDP) - WDI',0.10142,0.101418,0.03502,0.0992,6.247928,-0.001339,cluster8
628,'2716N: Security Apparatus - Fund for Peace','0895: Primary education; duration  (years) - WDI',0.09701,0.091576,0.06269,0.0925,6.228819,-0.073718,cluster8
629,'2716N: Security Apparatus - Fund for Peace','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO',0.09483,0.084611,0.04569,0.09483,6.247928,0.101088,cluster8
630,'2716N: Security Apparatus - Fund for Peace','0938: Lower secondary school starting age  (years) - WDI',0.08887,0.08755,0.05624,0.08887,6.247928,-0.036326,cluster8
631,'2716N: Security Apparatus - Fund for Peace','0942: Secondary education; duration  (years) - WDI',0.08569,0.083951,0.02733,0.07703,6.247928,-0.0417,cluster8
632,'2716N: Security Apparatus - Fund for Peace','0891: Primary school starting age  (years) - WDI',0.08462,0.081275,0.06222,0.07756,6.228819,0.057838,cluster8
633,'2716N: Security Apparatus - Fund for Peace','1091: Tuberculosis treatment success rate  (\% of new cases) - WDI',0.08004,0.056571,0.01982,0.08004,6.209454,0.153197,cluster8
634,'2716N: Security Apparatus - Fund for Peace','0883: Preprimary education; duration  (years) - WDI',0.06737,0.066817,0.04128,0.05813,6.228819,-0.023522,cluster8
